system:index,Code,FID_1,FeatureCla,city_name,count_0,count_1,count_3,count_4,count_5,country_iso3,hasPlace,mean_0,mean_1,mean_3,mean_4,mean_5,pop_2010,region,un_region,.geo
0000e7d508cf13641865,1127,5374,Urban area,Macae,89,60,10,109,3,BRA,20,0.1386623430816897,0.06907938882417207,0.0461087286273904,0.1009787594226692,0.20048831985144253,202040,Latin America and the Caribbean (LAC),Latin America And The Carribean,"{""type"":""MultiPoint"",""coordinates"":[]}"
000068d2a6a0740325b8,283,5397,Urban area,Cabo Frio,99,41,81,196,4,BRA,20,-0.035128438158809686,0.024117217695392094,0.11724157180216442,0.17043500630297864,-0.26429204821126717,140127,Latin America and the Caribbean (LAC),Latin America And The Carribean,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000f8164665ed3c7120,284,5398,Urban area,Araruama,57,22,179,100,,BRA,15,-0.11117033229585846,-0.062163740461569576,-0.0793233490283412,0.007704287027357431,,106170,Latin America and the Caribbean (LAC),Latin America And The Carribean,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000e96512556bb0f6f1,1129,5368,Urban area,Nova Friburgo,61,41,9,59,,BRA,20,0.08179836383309677,0.1418954276796947,0.025449115468516383,0.1091078535148624,,159307,Latin America and the Caribbean (LAC),Latin America And The Carribean,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000eaee8c4fdd510c45,4082,2692,Urban area,Teresopolis,52,38,21,71,0,BRA,15,0.2115482527447255,0.31947538275844956,0.15088413560175237,0.20923837404527793,,145911,Latin America and the Caribbean (LAC),Latin America And The Carribean,"{""type"":""MultiPoint"",""coordinates"":[]}"
000087785abc66e02493,1130,5349,Urban area,Juiz De Fora,243,120,7,377,,BRA,20,0.6633484144682764,0.7927965189756455,0.3821946815114511,0.8992722751625826,,509834,Latin America and the Caribbean (LAC),Latin America And The Carribean,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000e871dae88faf7c13,1131,2691,Urban area,Petropolis,99,45,23,66,,BRA,20,0.3211702146877271,0.23904760861140703,0.3273621976344218,0.36042958487210736,,281194,Latin America and the Caribbean (LAC),Latin America And The Carribean,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000a5cfac5e010c28d5,16,491,Urban area,Rio de Janeiro,2728,1745,940,6244,24,BRA,20,0.5367251849105446,0.6886704854856955,0.49035940833279457,0.8288414263245121,0.49311790658519783,12373884,Latin America and the Caribbean (LAC),Latin America And The Carribean,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000d0c3995cd1ce77c7,4083,5401,Urban area,Marica,34,14,23,95,,BRA,15,0.24986301338404693,0.24978337981158397,-0.008530284214124311,0.15231669495762906,,125491,Latin America and the Caribbean (LAC),Latin America And The Carribean,"{""type"":""MultiPoint"",""coordinates"":[]}"
00001c07097e8fbc34de,4085,5379,Urban area,Resende,37,30,1,81,,BRA,15,0.2606844634497241,0.34283731016092256,0.0049401914120750234,0.303491965136118,,112181,Latin America and the Caribbean (LAC),Latin America And The Carribean,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000d01eefd588afe4e9,1132,5381,Urban area,Volta Redonda,222,141,12,293,1,BRA,20,0.366233359225621,0.40336021415243306,0.18974143064850446,0.2993696478816632,0.5335664927495252,432613,Latin America and the Caribbean (LAC),Latin America And The Carribean,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000c391cfc23a7e81b3,1133,5315,Urban area,Divinopolis,138,56,34,213,,BRA,20,0.34177041128056374,0.44586868750548436,0.3306018484089716,0.4460191575525594,,207245,Latin America and the Caribbean (LAC),Latin America And The Carribean,"{""type"":""MultiPoint"",""coordinates"":[]}"
00006d7ad0cd56795030,4087,5324,Urban area,Conselheiro Lafaiete,71,23,15,113,,BRA,20,0.30694198201695555,0.4672590591161763,0.015825679584458765,0.37861764199233294,,111137,Latin America and the Caribbean (LAC),Latin America And The Carribean,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000d52c836fa7445b5,4089,2690,Urban area,Barbacena,56,22,10,85,,BRA,20,0.7703109638344737,0.9934937483749622,0.4360349840956793,0.9720599196752059,,115490,Latin America and the Caribbean (LAC),Latin America And The Carribean,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000fac3f85f099efe6d,72,5307,Urban area,Vale do A�o,963,1136,195,3424,5,BRA,20,0.47403747690266196,0.7513153238670393,0.3290540339179357,0.7996545476301621,0.16166059481083864,473491,Latin America and the Caribbean (LAC),Latin America And The Carribean,"{""type"":""MultiPoint"",""coordinates"":[]}"
00007f3bcc8cbadd0136,1134,5302,Urban area,Itabira,99,98,13,85,0,BRA,15,0.07869769615913266,0.061464052880039595,0.44977211307718395,0.6223573331668241,,102202,Latin America and the Caribbean (LAC),Latin America And The Carribean,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000e850e5fb92b53a0b,1135,5297,Urban area,Sete Lagoas,108,67,56,223,,BRA,20,0.37450714443259336,0.4754851116080793,0.5710431746838637,0.5349884107563055,,208956,Latin America and the Caribbean (LAC),Latin America And The Carribean,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000f345aa1f45251e06,1142,5279,Urban area,Montes Claros,166,132,53,285,0,BRA,20,0.48175132519245123,0.8000016351005417,0.6420787293312997,0.8917234811016179,,343916,Latin America and the Caribbean (LAC),Latin America And The Carribean,"{""type"":""MultiPoint"",""coordinates"":[]}"
00001f682e567246ba4a,4100,5292,Urban area,Governador Valadares,87,74,49,171,1,BRA,20,0.31248867850677425,0.4480646411299567,0.12996358376917594,0.43686723060124094,0.23618920924554487,253176,Latin America and the Caribbean (LAC),Latin America And The Carribean,"{""type"":""MultiPoint"",""coordinates"":[]}"
000081b16beabdb11116,10072,719,Urban area,Teofilo Otoni,22,24,27,45,,BRA,20,0.23413551314949124,0.3836880095992194,0.19816113434596133,0.41029944226649995,,110012,Latin America and the Caribbean (LAC),Latin America And The Carribean,"{""type"":""MultiPoint"",""coordinates"":[]}"
00005aef097cb956e9fa,4101,5296,Urban area,Linhares,42,38,0,115,,BRA,20,0.8567940811030996,0.799691382391926,,0.8960861735572981,,121290,Latin America and the Caribbean (LAC),Latin America And The Carribean,"{""type"":""MultiPoint"",""coordinates"":[]}"
00008a80a1eeab7ebdee,4106,2485,Urban area,Cachoeiro de Itapemirim,58,35,24,84,,BRA,20,0.3849009065503591,0.25938355428776994,0.43784741230687974,0.5080056715622825,,173426,Latin America and the Caribbean (LAC),Latin America And The Carribean,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000c2febf54314897fe,1137,5352,Urban area,Campos dos Goytacazes,111,87,20,300,0,BRA,20,0.6015027553880293,0.6482816240871918,0.31864692824944785,0.8275840001606406,,418229,Latin America and the Caribbean (LAC),Latin America And The Carribean,"{""type"":""MultiPoint"",""coordinates"":[]}"
00005f2633a39675bdd4,287,5249,Urban area,Maceio,147,323,17,263,16,BRA,20,0.33028344171307006,0.42830857587615245,0.2078671157196792,0.424169014381658,0.1209531082146107,1154403,Latin America and the Caribbean (LAC),Latin America And The Carribean,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000cc2db9e50a64072d,1140,5251,Urban area,Aracaju,352,302,47,326,7,BRA,20,0.3474825038429855,0.46101604140430086,0.08800495136075714,0.396480382572492,0.2012187021621017,746544,Latin America and the Caribbean (LAC),Latin America And The Carribean,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000cddc644c8ba5e01e,4109,716,Urban area,Arapiraca,59,59,9,77,3,BRA,20,0.4835767385410757,0.5374348396758407,0.5304531219901124,0.5712212605886129,0.5441516895439128,181212,Latin America and the Caribbean (LAC),Latin America And The Carribean,"{""type"":""MultiPoint"",""coordinates"":[]}"
000041e30c91071f1b9a,4111,5245,Urban area,Garanhuns,41,35,15,47,0,BRA,20,0.4052529343200142,0.48400092369277137,0.3463215088143842,0.4416344282297287,,115249,Latin America and the Caribbean (LAC),Latin America And The Carribean,"{""type"":""MultiPoint"",""coordinates"":[]}"
00005340afaf0ea1d7e5,1139,5254,Urban area,Feira De Santana,189,216,66,406,3,BRA,20,0.33594696691410003,0.5794879175405154,0.33362784842257664,0.6648885926974948,-0.030739341042092923,509907,Latin America and the Caribbean (LAC),Latin America And The Carribean,"{""type"":""MultiPoint"",""coordinates"":[]}"
00008b6b48f769d578dd,288,5567,Urban area,Salvador,259,489,26,1147,6,BRA,20,0.16870814044258245,0.24685001440864698,0.1581454180401211,0.19247494958230768,0.06810550484766391,3343124,Latin America and the Caribbean (LAC),Latin America And The Carribean,"{""type"":""MultiPoint"",""coordinates"":[]}"
000044fcb5db2f3180d5,4114,5253,Urban area,Alagoinhas,37,27,28,60,0,BRA,20,0.5560273143228989,0.6172586513345986,0.36437825989893113,0.6989829403052726,,123939,Latin America and the Caribbean (LAC),Latin America And The Carribean,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000515c4767ac10b3,4115,5283,Urban area,Teixeira de Freitas,22,27,66,71,,BRA,0,0.5105907678451482,0.6434435585570191,0.5030759176284949,0.6961104822347176,,128967,Latin America and the Caribbean (LAC),Latin America And The Carribean,"{""type"":""MultiPoint"",""coordinates"":[]}"
00009ae49f7a37869d6d,4117,5276,Urban area,Porto Seguro,21,12,7,32,,BRA,20,0.1744311265431342,0.10955816030007766,0.2674281162159947,0.20280919261318248,,103841,Latin America and the Caribbean (LAC),Latin America And The Carribean,"{""type"":""MultiPoint"",""coordinates"":[]}"
00008960f6f7cc1a2bb7,10075,5261,Urban area,Ilheus,6,12,4,18,,BRA,20,-0.051251477761302074,0.17489235975406217,-0.06486687103512523,0.1334731482487301,,155338,Latin America and the Caribbean (LAC),Latin America And The Carribean,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000124abb8a99b49e1d,4118,5260,Urban area,Itabuna,32,31,26,79,,BRA,20,0.3004260516875101,0.39536595792217677,0.2145328397275146,0.35449645961838117,,199570,Latin America and the Caribbean (LAC),Latin America And The Carribean,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000796489dc1d7b218b,4119,5259,Urban area,Jequie,87,28,62,53,1,BRA,20,0.3728702225535278,0.508084509758855,0.17944512706715693,0.5793971251106151,-0.42248649462206345,139346,Latin America and the Caribbean (LAC),Latin America And The Carribean,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000626871afc60c97df,1141,5263,Urban area,Vitoria da Conquista,150,91,64,140,4,BRA,20,0.4773335169357951,0.697424486001739,0.6686063048958454,0.8113500474520824,0.30821287598256575,274279,Latin America and the Caribbean (LAC),Latin America And The Carribean,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000ffc028ad87dbeb90,9738,2684,Urban area,Barreiras,40,49,20,43,,BRA,20,0.31341812434908756,0.42785110603014515,0.009253879189480094,0.5157710946390619,,123535,Latin America and the Caribbean (LAC),Latin America And The Carribean,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000e0d7c8157bb39629,1143,5246,Urban area,Petrolina,192,203,43,197,15,BRA,20,0.2859846249476017,0.3952795802373751,0.4088256031459269,0.3066387534194547,0.5320832739158972,379223,Latin America and the Caribbean (LAC),Latin America And The Carribean,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000e5299b4ce30f0e80,290,5225,Urban area,Teresina,206,614,10,218,24,BRA,20,0.6700262711733815,0.9386286391550296,-0.010761633065030472,0.9192694900195804,0.5272043653764058,900070,Latin America and the Caribbean (LAC),Latin America And The Carribean,"{""type"":""MultiPoint"",""coordinates"":[]}"
00003e4c5456d93215b8,1144,5237,Urban area,Juazeiro Do Norte,74,163,3,118,9,BRA,20,0.2547210947498248,0.4521615026659791,0.3526503852065189,0.6707877271006608,0.07930522087564246,332034,Latin America and the Caribbean (LAC),Latin America And The Carribean,"{""type"":""MultiPoint"",""coordinates"":[]}"
000045541958e7909422,4125,5241,Urban area,Caruaru,120,94,26,150,3,BRA,20,0.3667671347040356,0.4939417867392872,0.34071599719521883,0.6037448287652355,0.28136774456375474,278992,Latin America and the Caribbean (LAC),Latin America And The Carribean,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000a7e14bae381673c9,4130,2072,Urban area,Vitoria de Santo Antao,21,13,16,39,1,BRA,15,0.31605738612555095,0.5710356806845877,0.32772625494846314,0.3962678328974055,0.2886565244285393,113301,Latin America and the Caribbean (LAC),Latin America And The Carribean,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000a28b9216a58b3ebe,74,5566,Urban area,Recife,468,783,456,1238,3,BRA,20,0.3461496078007445,0.43865137722683595,0.2571992671054388,0.4472930508779047,0.4715223921196407,3559092,Latin America and the Caribbean (LAC),Latin America And The Carribean,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000bb682892ff0057cb,4127,5242,Urban area,Cabo de Santo Agostinho,7,12,7,30,,BRA,20,0.33190862963644857,0.3369194908382415,0.23927172252062415,0.35952152906119333,,167783,Latin America and the Caribbean (LAC),Latin America And The Carribean,"{""type"":""MultiPoint"",""coordinates"":[]}"
000066ec46a03b5f4caa,1146,5236,Urban area,Campina Grande,115,181,10,219,5,BRA,20,0.20886576018450165,0.2901144110903538,0.05254311148594843,0.3351116598781083,0.35294016244267024,366868,Latin America and the Caribbean (LAC),Latin America And The Carribean,"{""type"":""MultiPoint"",""coordinates"":[]}"
000085cc54c1a167b210,291,5234,Urban area,Joao Pessoa,340,469,68,446,21,BRA,20,0.4685812737338457,0.508167623998017,0.2984354173198283,0.5428188503065717,0.18652069608441446,1004369,Latin America and the Caribbean (LAC),Latin America And The Carribean,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000a6aa32ccf628abe6,1147,5227,Urban area,Mossoro,99,126,10,72,42,BRA,20,0.1973738959278456,0.33346890900214987,0.1137742331055421,0.40605566196117854,0.14961174290351958,236888,Latin America and the Caribbean (LAC),Latin America And The Carribean,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000d0c60c51653f19bb,292,5230,Urban area,Natal,303,628,32,347,50,BRA,20,0.16233930353087137,0.1889627178620433,0.05566450622630903,0.21686729592924353,0.16892595097363436,1056387,Latin America and the Caribbean (LAC),Latin America And The Carribean,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000ab085bf63cfe37ec,293,5222,Urban area,Fortaleza,552,1433,50,1119,21,BRA,20,0.2916094312235332,0.5243583434707724,-0.036425925086560694,0.4217385813542214,0.38904435405786436,3519526,Latin America and the Caribbean (LAC),Latin America And The Carribean,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000dfef65b6ea65da08,4133,5221,Urban area,Sobral,28,59,2,29,0,BRA,20,0.21620247812984636,0.287111787853107,0.036172866043411744,0.2901939009464178,,166016,Latin America and the Caribbean (LAC),Latin America And The Carribean,"{""type"":""MultiPoint"",""coordinates"":[]}"
000046dfd164c14bdca4,4134,5219,Urban area,Parnaiba,31,129,1,31,1,BRA,20,-0.17009925143290716,-0.1788562324101701,-0.34690382242677487,-0.11325718951698995,-0.3940756847200859,137374,Latin America and the Caribbean (LAC),Latin America And The Carribean,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000bc4ae7de025aa57d,1149,5218,Urban area,Grande Sao Luis,282,511,78,362,17,BRA,20,0.2805832755679396,0.29214824759038716,0.01973311362516749,0.22769930857034537,0.14455880720843045,1303803,Latin America and the Caribbean (LAC),Latin America And The Carribean,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000f42af87ded6f4d82,4136,1378,Urban area,Laayoune,19,31,10,88,1,ESH,20,0.3753362953486196,0.2309916698851675,1.3023265794816714,0.6741674660840768,1.7612748967477714,226931,Western Asia and North Africa (WANA),Northern Africa,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000a4bf703df8d961f1,1151,4195,Urban area,Tettauen,162,63,38,157,22,MAR,15,0.27803221015510465,0.4550740298919076,0.23397053553623354,0.7125000756411024,0.329730127478471,412122,Western Asia and North Africa (WANA),Northern Africa,"{""type"":""MultiPoint"",""coordinates"":[]}"
000085d4a68f3bc675d0,294,4194,Urban area,Tangier,111,96,23,282,11,MAR,20,0.29003677209100415,0.5802176967724538,0.22973435671160283,0.7567067703336507,0.19498118390965744,822957,Western Asia and North Africa (WANA),Northern Africa,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000d994ff9cd6037f57,4139,4200,Urban area,Larache,22,11,0,60,1,MAR,20,0.662698818129948,0.6466494110153249,,0.33918766310139764,-0.7163224818261469,118691,Western Asia and North Africa (WANA),Northern Africa,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000c2ae9dfa20f11500,1154,4188,Urban area,Cadiz,9,75,,5,1,ESP,15,1.2010112042600005,1.2026227904173152,,1.1603530787928982,1.2767749715400534,125225,Europe and Japan (E&J),Europe,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000e7cbf6d1b00a903c,4142,4186,Urban area,Jerez de la Frontera,33,137,0,83,24,ESP,15,0.7153800306655823,0.8547212498630042,,1.099020542729205,1.0420411316952474,207729,Europe and Japan (E&J),Europe,"{""type"":""MultiPoint"",""coordinates"":[]}"
00006eae1be90a773c95,1158,4170,Urban area,Huelva,52,117,2,22,5,ESP,20,0.4082884328978606,0.8450019986843261,0.836600765564464,1.114874191523657,0.9861297510717097,147057,Europe and Japan (E&J),Europe,"{""type"":""MultiPoint"",""coordinates"":[]}"
00003dca9e467a88f536,295,4312,Urban area,Dos Hermanas,320,901,1,346,116,ESP,20,0.7983229151685954,1.2929893416882647,0.2735281565796992,1.3032048742864046,1.2015206375454004,124535,Europe and Japan (E&J),Europe,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000cfe15875ec269f97,4147,2047,Urban area,Badajoz,33,85,0,57,10,ESP,20,0.7232439341989213,0.5998886596499993,,1.1008102843877794,0.3338996357816742,148719,Europe and Japan (E&J),Europe,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000fe832ea56fb29754,299,4893,Urban area,Coimbra,216,137,8,129,5,PRT,20,0.4560171547055509,0.7521455666567316,0.24503295550074533,1.0457491421469,1.429397223177507,105493,Europe and Japan (E&J),Europe,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000e1a1019d0dd90045,17,7,Urban area,Braga,6856,2581,24,3759,39,PRT,20,0.23823661743231137,0.5507234102043673,-0.003951361945010395,0.4572523710450166,0.9319990912298372,135361,Europe and Japan (E&J),Europe,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000583b15ba177ab424,1171,4834,Urban area,Ourense,87,106,1,52,0,ESP,20,-0.2744924520450795,-0.11865586586975226,0.6554884379303747,0.5436546611998634,,107340,Europe and Japan (E&J),Europe,"{""type"":""MultiPoint"",""coordinates"":[]}"
00001490bf445a2509aa,301,4840,Urban area,Vigo,247,190,2,272,4,ESP,20,0.12984148353382727,0.11323216851217985,0.057786605903308086,0.18648504275000355,0.17343877981636346,293511,Europe and Japan (E&J),Europe,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000ce3084e7e9c67ec0,1166,4800,Urban area,La Coruna,202,271,,104,2,ESP,20,0.2043499584533161,0.3772651686451865,,0.053712600551717914,-0.20634660564063623,243875,Europe and Japan (E&J),Europe,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000fa4164a609cc8ab5,1177,4792,Urban area,Gijon,113,224,,140,4,ESP,20,-0.06208202003384483,-0.10008242490811399,,-0.3202641071389214,-0.3691367212626542,275535,Europe and Japan (E&J),Europe,"{""type"":""MultiPoint"",""coordinates"":[]}"
000040c912676f6ba80e,1178,4797,Urban area,Oviedo,116,188,,94,5,ESP,20,0.4837428420240159,0.6713267431589112,,1.0135043561281516,-0.015064021551608265,221659,Europe and Japan (E&J),Europe,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000e6747a263c851773,302,4920,Urban area,Leon,189,162,,122,23,ESP,20,0.7104275902106039,1.0327890773707262,,1.0669652623582886,0.38816028004833136,131345,Europe and Japan (E&J),Europe,"{""type"":""MultiPoint"",""coordinates"":[]}"
000019b6ab0347a25bf9,1194,4879,Urban area,Salamanca,120,146,1,82,41,ESP,20,0.6989116110019373,0.904860306046706,0.44139477796551674,1.2247990606119439,0.6032607591079486,152280,Europe and Japan (E&J),Europe,"{""type"":""MultiPoint"",""coordinates"":[]}"
000062e9c4162afc4334,18,468,Urban area,Madrid,2752,3502,73,2638,644,ESP,20,0.8969933178029259,1.3320674851195171,-0.13273466571616438,1.3908545263430665,1.068366479545953,5787392,Europe and Japan (E&J),Europe,"{""type"":""MultiPoint"",""coordinates"":[]}"
00008a9a5f2713eb0a5a,307,4824,Urban area,Logrono,60,145,1,59,15,ESP,20,0.4038289811636839,0.6309929099588497,-0.03306772693499482,1.1232864874617459,0.7088932283227919,149913,Europe and Japan (E&J),Europe,"{""type"":""MultiPoint"",""coordinates"":[]}"
000087c9c5efd081003a,1204,4922,Urban area,Burgos,96,174,,59,20,ESP,20,0.5389767664053854,0.7855547934974763,,1.1382980971843308,0.8653944681540339,177115,Europe and Japan (E&J),Europe,"{""type"":""MultiPoint"",""coordinates"":[]}"
000077d653762de4ecab,303,4923,Urban area,Valladolid,405,374,4,143,57,ESP,20,0.8477658874962657,1.268625541891108,1.0461407882895486,1.6059278282397966,1.2242496457792704,312332,Europe and Japan (E&J),Europe,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000ac96ce49fa853a6d,305,4914,Urban area,Bilbao,347,665,,257,17,ESP,20,0.34124565004579915,0.44390624922574806,,0.7037504445331763,0.3399032399296993,351171,Europe and Japan (E&J),Europe,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000a714c9bed777a1c5,306,4919,Urban area,Vitoria,92,301,,69,3,ESP,20,0.6848624905234374,0.8449788195976631,,1.3289403944311458,0.2079826341227419,237411,Europe and Japan (E&J),Europe,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000473f26afd6a21e24,308,4916,Urban area,Pamplona,160,289,2,138,24,ESP,20,0.28578798487276613,0.316280677150116,0.6798532465953162,0.84907693830705,0.03590180563739874,194297,Europe and Japan (E&J),Europe,"{""type"":""MultiPoint"",""coordinates"":[]}"
00009b6bf04bbc47ea8f,1212,4791,Urban area,Bayonne,85,163,,446,3,FRA,20,0.5505992583557899,0.3480519650041813,,0.5059035447226942,0.14218046084668975,231772,Europe and Japan (E&J),Europe,"{""type"":""MultiPoint"",""coordinates"":[]}"
000078d795248bf1066b,1213,4803,Urban area,San Sebastian,128,163,,122,5,ESP,20,-0.014952128464058695,-0.014926791550650565,,-0.1415714111542433,0.2835892458449756,184542,Europe and Japan (E&J),Europe,"{""type"":""MultiPoint"",""coordinates"":[]}"
00007f852f7be0de3daf,222,8506,Urban area,Bordeaux,691,919,5,2204,14,FRA,20,0.722407522726235,0.9896445300843011,0.15198432275493481,0.9387812542627929,1.088546148436275,843425,Europe and Japan (E&J),Europe,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000324b2a10502f74c4,309,8517,Urban area,Pau,67,198,,323,4,FRA,15,0.4888413595095782,0.649513963865189,,0.6048443602527199,0.5564247763724204,197611,Europe and Japan (E&J),Europe,"{""type"":""MultiPoint"",""coordinates"":[]}"
00001735472938d214be,310,4856,Urban area,Zaragoza,261,554,2,205,32,ESP,20,0.8441574062584363,1.13782066453918,0.39793397099461814,1.8659474913395322,1.168928743842811,669301,Europe and Japan (E&J),Europe,"{""type"":""MultiPoint"",""coordinates"":[]}"
00007514ae8bfc5480b6,314,4310,Urban area,Elche,109,171,49,48,17,ESP,15,0.5610291969390644,0.7328019152527632,0.631412044907333,1.1739198488110993,1.1261195290496464,222753,Europe and Japan (E&J),Europe,"{""type"":""MultiPoint"",""coordinates"":[]}"
000062cf97b6ce5b615b,1234,100,Urban area,Cartagena,66,117,1,90,11,ESP,20,0.7186618206093445,0.8510281806125157,-0.12108209413811366,0.6733097462961114,0.3690756317897475,211318,Europe and Japan (E&J),Europe,"{""type"":""MultiPoint"",""coordinates"":[]}"
00005d45fb1d1ac0f62d,313,4311,Urban area,Murcia,309,412,50,306,17,ESP,20,0.3655355055294498,0.4474419805538726,0.38722548714635496,0.3858447855167707,0.6678833292030447,428064,Europe and Japan (E&J),Europe,"{""type"":""MultiPoint"",""coordinates"":[]}"
00003ab99c63f943a56d,4245,4910,Urban area,Albacete,19,30,0,54,8,ESP,15,0.45894160221272645,0.8703714291455481,,1.0476253900400683,0.2588163870471747,168720,Europe and Japan (E&J),Europe,"{""type"":""MultiPoint"",""coordinates"":[]}"
000018e134ab31ad5a8c,1236,4162,Urban area,Cordoba,85,216,12,146,16,ESP,20,0.9239541128213348,1.062887222327325,-0.2887924837764436,1.699370264243149,1.3606268835967437,325543,Europe and Japan (E&J),Europe,"{""type"":""MultiPoint"",""coordinates"":[]}"
00002beb07f008b47d70,4247,4163,Urban area,Jaen,17,52,0,44,7,ESP,20,-0.15077293696269758,-0.159243367095384,,0.8263720935388593,0.4119021798503465,115943,Europe and Japan (E&J),Europe,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000fc6fd2ab577ca4d2,316,4171,Urban area,Granada,185,220,14,370,43,ESP,20,0.2066916499156947,0.4288016920685169,0.6505209348064478,0.749702367798802,0.7123552079270921,240957,Europe and Japan (E&J),Europe,"{""type"":""MultiPoint"",""coordinates"":[]}"
00008f4557ebc8407cb1,1246,4177,Urban area,Almeria,89,221,0,91,11,ESP,20,0.17895168439386258,0.4940893720006461,,0.7508300461883933,1.0208400407309315,186377,Europe and Japan (E&J),Europe,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000844f66d9aac75e18,317,4184,Urban area,Malaga,308,549,44,357,58,ESP,20,0.29345109974596323,0.3783386260984779,0.17302074016285832,0.6022448095578402,0.44066937866318656,556338,Europe and Japan (E&J),Europe,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000cb47a44b227f0cc9,1242,4190,Urban area,Marbella,115,109,20,122,33,ESP,20,0.03176620549841953,0.06714761206027928,0.21971035345323173,0.1987151389720105,-0.07617420172000226,129800,Europe and Japan (E&J),Europe,"{""type"":""MultiPoint"",""coordinates"":[]}"
00005eb2baf6bf042458,318,4198,Urban area,Nador,89,21,89,129,7,MAR,20,0.7773419845589766,0.8904767129682862,0.9187520692993331,1.0033372770485387,0.6906878911557511,134985,Western Asia and North Africa (WANA),Northern Africa,"{""type"":""MultiPoint"",""coordinates"":[]}"
00007ea39487ddd2b8d6,1244,4207,Urban area,Oujda,155,38,57,262,13,MAR,20,1.2617134788852487,1.6048899977561646,1.428335291608161,1.7408084441390161,1.0646802292859263,448970,Western Asia and North Africa (WANA),Northern Africa,"{""type"":""MultiPoint"",""coordinates"":[]}"
00004a9d61f7e1ab2d16,1245,4206,Urban area,Tlemcen,27,20,49,48,1,DZA,20,0.19615952673803852,-0.42358028677233195,0.26472388632196076,0.5753694584176394,0.08424629218998447,177968,Western Asia and North Africa (WANA),Northern Africa,"{""type"":""MultiPoint"",""coordinates"":[]}"
000018e43bc56cec5084,4266,4199,Urban area,Sidi bel Abbes,78,89,69,58,30,DZA,20,0.8962373108285632,1.0274348843247918,1.2422627203260106,1.3813599071396878,1.1721943298273283,217545,Western Asia and North Africa (WANA),Northern Africa,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000974995ebfbc3c040,77,8493,Urban area,Oran,281,409,206,424,19,DZA,20,0.594132004004092,0.8468074347465828,0.5151893392798265,1.3492637763707216,1.1989219635604358,819588,Western Asia and North Africa (WANA),Northern Africa,"{""type"":""MultiPoint"",""coordinates"":[]}"
00009e297ae4a750abf5,1249,4243,Urban area,Bechar,65,38,160,42,5,DZA,20,-0.17406056803311135,0.008940664144319044,0.4363667940070185,0.40997231936933415,-0.05684652121036606,174124,Western Asia and North Africa (WANA),Northern Africa,"{""type"":""MultiPoint"",""coordinates"":[]}"
