fid,0,1,2,3,4,5,6
"66693,31129",5.329267335510254,0.009878150749206543,0.05679935646057129,3.4944016805648803,,,
"66695,31129",1.227363688659668,0.027164892768859864,,7.635817941856384,,,
"66696,31129",3.640102702140808,0.16545912742614746,,5.047741528320312,0.037043165397644046,,
"66697,31129",0.9828761211395264,1.081659501838684,,6.472666724014283,0.35314417629241945,,
"66698,31129",3.111624681663513,,,5.778721841621399,,,
"66699,31129",2.513989559173584,0.08643380718231201,,6.289923156929016,,,
"66700,31129",1.0174506744384766,,,7.872895848846436,,,
"66692,31130",2.348542477798462,0.0024695554733276366,,6.539378046226502,,,
"66693,31130",3.4524345279693605,0.7161696592330933,0.007408659934997558,4.71437723236084,,,
"66695,31130",4.21552622013092,0.5704663522720337,,4.089580187416077,0.014817319679260255,,
"66696,31130",0.48897188930511476,0.03457381591796875,,8.30016632347107,0.06667805080413819,,
"66697,31130",0.2148511848449707,0.3457380298614502,,8.322392190933227,0.007408673858642578,,
"66698,31130",2.4621413360595703,0.19509451484680176,,6.213397844314575,0.01975638427734375,,
"66699,31130",2.847395982170105,1.5311226922988892,0.11113007526397706,4.398271772003174,0.002469557762145996,,
"66692,31131",2.1979155261993406,,,6.692518063735962,,,
"66693,31131",4.015513249778747,0.004939136695861816,0.017286957931518555,4.852694245529174,,,
"66694,31131",5.131752488899231,0.004939128494262695,,3.753741972541809,,,
"66695,31131",2.1608705392837524,,,6.72956305065155,,,
"66696,31131",3.877219523048401,0.13582578792572023,,4.877388278961182,,,
"66697,31131",0.639616717338562,0.7705029315948486,,7.425983521270752,0.05433041973114014,,
"66698,31131",2.6276161302566527,0.434643963432312,0.2840004325866699,5.161390090179443,0.3827829734802246,,
"66692,31132",3.5389036026000977,0.19756612167358398,,5.154007410430908,,,
"66693,31132",1.4718685346603393,,,6.966675178718567,0.4519334213256836,,
"66694,31132",1.3261624727249146,0.004939163780212402,,7.104972532844544,0.4544029653549194,,
"66695,31132",4.99348485584259,0.022226199531555177,0.04198284397125244,3.8327832353591917,,,
"66696,31132",1.8324240087509156,0.06914811573028565,,6.722190684509277,0.26671432571411136,,
"66697,31132",0.051861109352111814,0.5112026330947876,0.01975665817260742,8.028594259643555,0.2790624744415283,,
"66698,31132",2.351037032318115,0.8124900508880615,,5.413314027023316,0.16052215843200685,0.15311386604309082,
"66692,31133",3.141317930030823,0.08149661655426026,,5.667706075668335,,,
"66693,31133",0.66678998336792,0.6420942911148071,,4.758897210884094,2.8227391368865966,,
"66694,31133",2.741244483757019,0.2346113000869751,,4.840393145179749,1.0742716932296752,,
"66695,31133",1.7114232896804809,0.051861446189880374,0.03951347179412842,7.072904852294922,0.014817562294006348,,
"66696,31133",1.0668614715576172,0.4865099878311157,0.20744594898223878,6.62096690864563,0.5087363052368165,,
"66697,31133",0.16299284038543702,0.5951717256546021,0.037043901252746585,7.9249108753204345,0.17040127964019774,,
"66698,31133",1.8423123252868652,,0.3086989391326904,6.739509357833862,,,
"66691,31134",2.7363153217315674,,,6.154248753738403,,,
"66692,31134",1.4224891458511353,0.16793278217315674,,7.300142147445679,,,
"66693,31134",2.553565669441223,2.2917878774642944,,3.351251928329468,0.6939586002349853,,
"66694,31134",0.25189950141906736,0.14076736392974853,,4.257594798088074,4.240302412033081,,
"66695,31134",1.1780011848449707,2.281913093185425,2.4424351863861085,2.2991958835601807,0.6890187274932862,,
"66696,31134",0.14570677299499513,5.312112166404724,1.9855600866317749,0.19756814002990722,1.2496169094085694,,
"66697,31134",0.2716556579589844,0.6099903846740723,0.6890200561523437,4.958959013557434,2.3609389631271362,,
"66698,31134",1.8892456830978392,0.02716561756134033,0.15558465633392335,6.4431880235672,0.37538009490966795,,
"66690,31135",0.6346905820846558,,,8.255916992378236,,,
"66691,31135",0.9384539636611938,0.019756898689270018,,7.932396712112427,,,
"66692,31135",4.563847214317322,0.0839666591644287,,4.240324085998535,0.0024696149826049806,,
"66693,31135",2.9635388214111327,0.007408856964111328,,5.739378123474121,0.1802817726135254,,
"66694,31135",0.8841210233688355,1.0668725126266478,0.2864752094268799,5.129386567497254,1.523752261543274,,
"66695,31135",0.25190011367797854,1.5089324337005616,0.2099167444229126,4.381093952560425,2.538764330101013,,
"66696,31135",0.04939215030670166,2.1238671224594117,4.240325496673584,2.1559731855392457,0.3210496194839478,,
"66697,31135",,0.014817671585083007,3.2351899024963378,5.635660762786865,0.004939237594604492,,
"66698,31135",1.946053845024109,0.046922596168518065,0.014817662811279296,6.309864373588562,0.5729490968704224,,
"66689,31136",4.181073980140686,1.760843522453308,,2.948733490753174,,,
"66690,31136",1.2916152906417846,,,7.599035702705383,,,
"66691,31136",1.0100754222869872,0.0049392465591430665,,7.875636324501038,,,
"66692,31136",6.959402208328247,0.6519812097549439,,1.279267575263977,,,
"66693,31136",5.78139299583435,1.7731916631698608,0.061740679359436036,1.2743256549835205,,,
"66694,31136",5.038035360527038,2.0621381437301634,0.0395139965057373,1.1903595054626466,0.560603987121582,,
"66695,31136",0.6816166885375976,0.6322238182067871,0.01234811897277832,4.6354878162384034,2.9289745513916015,,
"66696,31136",0.03210510501861572,2.0300307567596434,0.9310471862792968,4.455205011558533,1.442262933731079,,
"66697,31136",0.02716590518951416,0.22226660690307617,0.08396721420288086,6.961870909881592,1.595380357170105,,
"66698,31136",5.252894958114624,0.03210517501831055,0.034574806022644046,3.5710760541915896,,,
"66689,31137",2.318988105392456,1.224939868927002,,5.346766426467895,,,
"66690,31137",2.0423904567718507,0.26178142280578615,,6.586522521209717,,,
"66691,31137",5.485067038917541,0.785345845413208,0.02469635581970215,2.590645887374878,0.004939273262023926,,
"66694,31137",2.7091912641525266,1.1878937244415284,,4.870127658271789,0.12348175392150879,,
"66695,31137",0.6766796739578247,0.9927931505203247,0.05680174388885498,3.9119071784973145,3.2525126539230347,,
"66696,31137",,,0.2988264781951904,7.189115220832825,1.4027527017593384,,
"66697,31137",1.8053046688079835,0.8619031309127808,,3.7439722398757933,2.479514361190796,,
"66698,31137",3.3784635885238647,0.44700416889190675,,4.208263348007202,0.8569632953643799,,
"66691,31138",7.258299489593506,0.02963572177886963,0.11113401908874512,1.4916685663223266,,,
"66694,31138",6.840930983734131,0.037044790649414065,,2.0127620223999023,,,
"66695,31138",1.5632892013549804,0.017287583351135255,,6.9224268905639645,0.3877341215133667,,
"66696,31138",2.420258019256592,0.024696540641784667,,6.386511762619018,0.05927147426605225,,
"66697,31138",2.0498104068756104,0.049392998886108395,,6.645825416946411,0.14570897407531738,,
"66698,31138",0.2346165313720703,0.16793632011413573,,8.419034845924378,0.06915009937286377,,
"66697,31139",7.927614217567444,0.5828397357940673,,0.3803272508621216,,,
"66698,31139",5.3221239694595335,0.23708799743652345,,3.331569237327576,,,
"66699,31139",2.346177480697632,0.8372155412673951,,5.707388182258606,,,
"66701,31141",5.976640290260315,0.7013905633926392,0.03704524879455567,1.8102787256240844,0.3655130765914917,,
"66702,31141",0.14571124000549315,,,8.745156664657593,,,
"66703,31141",0.6347095275878907,,,8.256158377075195,,,
"66701,31142",3.015499683380127,,0.0049393899917602535,5.870472158622742,,,
"66702,31142",0.23215207176208497,,,8.658759160232544,,,
"66703,31142",0.3383489948272705,,,8.552562237167358,,,
"66698,31143",2.7117368940353392,0.33588041687011716,,5.84333721408844,,,
"66699,31143",0.6100185327529907,0.25191009712219237,,8.029025895118714,,,
"66700,31143",1.864630800819397,,,7.0263237241745,,,
"66701,31143",1.4225510301589965,,,7.4684034948349,,,
"66702,31143",5.193802396202088,,,3.697152128791809,,,
"66703,31143",1.1928690467834473,,,7.698085478210449,,,
"66699,31144",1.8103051084518433,,,7.080692698097229,,,
"66700,31144",1.1904064764022828,,,7.700591330146789,,,
"66701,31144",0.091379856300354,,,8.799617950248718,,,
"66702,31144",5.421038737106323,,,3.469959069442749,,,
"66700,31145",1.7312838619232178,,,7.15975722618103,,,
"66701,31145",1.6744798795700073,,,7.216561208534241,,,
"66702,31145",1.2175773094177247,,,7.673463778686523,,,
