fid,0,1,2,3,4,5,6
"29141,23396",2.890081773376465,4.552647256469727,,,,0.5482772796630859,
"29142,23396",4.901156110000611,2.8367989892959593,,,,0.25305121021270754,
"29143,23396",2.8834141386032104,5.1075921709060665,,,,,
"29144,23396",5.73576799583435,0.8346095230102539,,1.3851128133773805,,0.03551597728729248,
"29145,23396",2.9144938289642335,0.7125250772476196,,4.350668924331665,,0.013318478965759278,
"29146,23396",1.7646899387359618,2.708063844871521,,2.5837552324295046,0.625957530593872,0.30853976287841794,
"29147,23396",1.289648020362854,0.6814527585983277,,5.977730865859986,0.013318451690673827,0.028856212997436525,
"29148,23396",0.8701239152908326,0.7258432586669922,,6.286273560905457,,0.1087655746459961,
"29149,23396",0.9211840858459472,0.9278418771743775,,6.141980346488952,,,
"29150,23396",4.750188009262085,,,3.2408183002471924,,,
"29151,23396",3.5271210050582886,,,0.9900040971755981,,3.4738812072753906,
"29152,23396",7.7734731618881225,0.2019949047088623,,,,0.01553824291229248,
"29154,23396",0.5837859809875489,4.179761071395874,,2.1952935186386107,0.9855519207000732,0.04661381778717041,
"29155,23396",4.142013210487366,2.42171912651062,,0.5948833961486817,0.17757726230621337,0.6548133140563965,
"29156,23396",0.22197031917572022,0.1354026300430298,,6.790131962585449,0.8257436803817749,0.017757717323303224,
"29137,23397",7.991193337631225,,,,,,
"29138,23397",7.991193337440491,,,,,,
"29140,23397",1.724771245765686,6.26642209186554,,,,,
"29141,23397",2.5704946321487427,4.830243943405152,,,,0.5904547622680664,
"29142,23397",1.746960669517517,5.265318701934815,,,,0.9789139657974243,
"29143,23397",5.192049158477783,2.694813716506958,,0.04661573925018311,,0.05771472301483154,
"29144,23397",3.2430893142700197,0.08657161445617675,,1.7935822393417358,,2.8679501691818237,
"29145,23397",1.371821304321289,0.905673921585083,,5.531675971221924,0.13096717624664306,0.051054964447021484,
"29146,23397",1.5050016983032226,1.9533973205566406,,4.519475722694397,0.013318595886230468,,
"29147,23397",0.5061127529144287,1.758067887878418,,4.6348894445419315,1.092123252105713,,
"29148,23397",,,,7.991193337821961,,,
"29149,23397",0.08435241165161132,2.330769471168518,,5.529455660438537,,0.046615793991088866,
"29150,23397",,,,7.991193337249756,,,
"29151,23397",,,,6.632699897003174,,1.3584934404373168,
"29152,23397",6.308606261825561,0.3862421752929687,,0.23529735565185547,,1.0610475450515746,
"29154,23397",5.889064748001099,0.7635951946258545,,,,1.3385333944320679,
"29155,23397",1.8157659606933594,,,4.699277665519714,,1.476149711227417,
"29156,23397",0.31298971691131594,0.1243086462020874,,5.924587253189087,1.551614870262146,0.07769285125732422,
"29160,23397",2.259715440940857,5.649346387863159,,0.01331861400604248,,0.06881289443969726,
"29161,23397",0.34628413562774657,4.5816235210418705,,2.4928016590118407,0.2863537370681763,0.28413028450012207,
"29162,23397",2.4639544147491454,1.116550313949585,,3.1720467706680298,1.0077832305908203,0.2308586072921753,
"29163,23397",5.3496520088195805,2.6326622009277343,,,,0.008879128074645996,
"29140,23398",1.3341160663604736,6.615087170028686,,0.04217706604003906,,,
"29141,23398",0.6237691276550293,7.3676111747741695,,,,,
"29142,23398",4.504037850761414,3.487342451667786,,,,,
"29143,23398",6.131164165878296,0.7258784204483032,,1.1343377161026,,,
"29144,23398",1.369623917579651,,,6.612877156639099,,0.008879228210449218,
"29145,23398",0.07991295146942139,,,7.911467350959778,,,
"29146,23398",0.1265287935256958,0.09767347564697265,,7.707242079353333,0.059935953903198246,,
"29147,23398",0.013318817329406738,2.455132946586609,,5.502950085449219,0.019978453063964844,,
"29148,23398",,3.642760291481018,,4.077800779342652,0.2708192316055298,,
"29149,23398",0.41066422328948976,5.241021325492859,,2.301957939338684,0.006659555816650391,0.031077258491516112,
"29150,23398",,0.004439647102355957,,7.898146598815918,0.0887940565109253,,
"29151,23398",2.783675160598755,0.8990358688354492,,4.308669272994995,,,
"29153,23398",2.650484714508057,0.028857856369018553,,1.121020671081543,,4.191017060470581,
"29154,23398",3.1144025451660156,0.5771549034118653,,3.2587292749404906,,1.0410935789108275,
"29155,23398",0.7303219490051269,,,6.934746666145324,,0.32631168727874754,
"29156,23398",2.099947150230408,1.0011406908035279,,4.783741506195068,0.024417859077453613,0.0821330961227417,
"29159,23398",2.7348164033889772,1.2963825075149535,,3.9601813915252686,,,
"29160,23398",0.6126781133651733,7.136738778877258,,0.2419634101867676,,,
"29161,23398",0.8968127172470093,6.415299600791931,,0.15538876609802246,0.43064564056396487,0.09323357772827148,
"29162,23398",3.416317547607422,2.2442439527511597,,0.5305417903900147,1.3962652463912963,0.40401176528930666,
"29163,23398",3.118854646873474,3.3164148384094236,,1.5561108171463012,,,
"29164,23398",5.853681686019898,2.1376986164093017,,,,,
"29138,23399",5.400958918190002,0.18425039520263672,,0.925697667312622,,1.4806602851867676,
"29139,23399",7.170207162284851,0.8213601037979126,,,,,
"29140,23399",1.5539178674697876,6.437649398422241,,,,,
"29141,23399",0.4794976808547974,7.512069585227966,,,,,
"29142,23399",5.611846019172669,0.6104641206741332,,1.769257126045227,,,
"29143,23399",3.842592077064514,0.230868190574646,,3.9181069982528687,,,
"29144,23399",3.3609074670791625,0.8524399393081665,,3.6783255470275877,0.09989431266784668,,
"29145,23399",0.16871144104003907,0.059936962890625,,7.751819493865967,0.01109936809539795,,
"29146,23399",0.004439775085449219,0.8657465435028077,,7.04368589553833,0.07769505195617676,,
"29147,23399",,0.5261067747116089,,7.449921422004699,0.015539069175720215,,
"29148,23399",0.0022199045181274415,4.803805583381653,,2.9857528245925904,0.15317096004486083,0.04661799354553223,
"29149,23399",0.17537032642364503,6.7528822225570675,,1.0122576269149781,0.033297853469848634,0.017759236526489256,
"29150,23399",0.34630289726257324,4.428675112915039,,2.7437588039398193,0.47061059589385984,0.002219856071472168,
"29151,23399",2.430765270805359,2.450733830833435,,3.110068164253235,,,
"29153,23399",5.680678080368042,0.0776956314086914,,2.2331935541152954,,,
"29154,23399",4.0157722534179685,0.74809993724823,,3.2276950754165648,,,
"29155,23399",0.49947749519348145,0.11099418430328369,,7.381095586395264,,,
"29156,23399",0.35296344680786135,0.9434543851852417,,5.321038640975952,0.3551832046508789,1.0189275884628295,
"29157,23399",0.4062387516021729,0.14651250534057617,,6.046942218399048,1.291979588317871,0.09989420223236084,
"29158,23399",4.490803096961975,0.16427118663787843,,1.7337288383483886,0.3929219831466675,1.209842160987854,
"29159,23399",3.9069918325424196,0.32409951515197755,,0.6104645626068115,0.4395403444290161,2.7104710109710695,
"29160,23399",1.955714489364624,4.608476359367371,,1.289743593978882,0.1287533760070801,0.00887944736480713,
"29161,23399",0.1287530786514282,3.1122552341461183,,4.288824606132508,0.17537164077758788,0.2863627061843872,
"29162,23399",3.5762217449188234,0.7170201681137085,,3.0079475299835203,0.01997910575866699,0.6703987171173096,
"29163,23399",2.961315843009949,0.24640834579467774,,4.568514756202697,,0.21532832107543945,
"29138,23400",7.290259025001526,0.4728446327209473,,0.22865054607391358,,,
"29139,23400",5.8140072364807125,2.1777469673156737,,,,,
"29140,23400",1.0500315656661987,6.941722638130188,,,,,
"29141,23400",1.2254006763458252,6.491079432106018,,0.27527409534454345,,,
"29142,23400",0.61491670627594,0.6948376331329346,,6.681999864387512,,,
"29143,23400",,,,7.991754203796387,,,
"29144,23400",0.6881731630325317,0.5261206178665161,,6.777460422897339,,,
"29145,23400",1.3896812017440796,1.6116733425140382,,4.974860155105591,0.015539504432678222,,
"29146,23400",,,,7.991754203796387,,,
"29147,23400",,0.08213823890686035,,7.8874165052413945,0.022199459648132323,,
"29148,23400",0.4795095546722412,1.327530771446228,,5.3544638641357425,0.01331968879699707,0.8169303247451782,
"29149,23400",0.3485278074264526,5.572023403739929,,0.002219938278198242,1.3763682991027832,0.6926147552490234,
"29150,23400",0.5971591278076172,6.990570873451233,,0.4040242025375366,,,
"29151,23400",0.6082563009262085,3.984785795021057,,1.5850192461013795,1.8136928617477417,,
"29152,23400",2.583987954902649,0.3995874729156494,,4.371052612495422,0.5438883762359619,0.0932377872467041,
"29153,23400",0.2153310779571533,,,7.665426338768006,,0.11099678707122802,
"29154,23400",4.464267263412475,0.0932374080657959,,3.3898505928039553,,0.04439893951416016,
"29155,23400",0.5949375198364257,0.053278340530395506,,7.205903292274475,0.12209553050994873,0.015539520645141601,
"29156,23400",0.630455399131775,0.42178680152893067,,4.062467573356629,2.848185511779785,0.02885891799926758,
"29157,23400",0.17093414344787597,0.23309201889038086,,0.16649314002990723,7.330218444252014,0.0910164571762085,
"29158,23400",0.3174477693557739,0.4151268320083618,,0.06881712875366211,5.8495312574386595,1.3408312162399292,
"29159,23400",1.3696891983032227,1.23650738697052,,0.44620428276062013,4.85055693397522,0.0887964017868042,
"29160,23400",0.06659726943969727,7.34353281917572,,,0.5816241151809692,,
"29161,23400",,0.42622348709106445,,4.386585807037354,3.1434257425308227,0.03551916713714599,
"29162,23400",3.9892139268875124,0.7214782905578613,,2.550700758743286,0.4484286943435669,0.2819325332641602,
"29163,23400",3.0435355070114136,0.6615368305206298,,4.2001035789489745,0.08657828731536865,,
"29136,23401",5.079311910057068,2.9126292345046996,,,,,
"29137,23401",4.275673767662048,3.716267377281189,,,,,
"29138,23401",5.953981086158753,2.03796005859375,,,,,
"29139,23401",6.413523950576782,1.4496586193084717,,0.042179241943359376,,0.08657933311462403,
"29140,23401",5.139257682228088,2.5263455551147462,,0.0821396183013916,,0.24419828910827637,
"29141,23401",0.13097923927307129,4.79071872215271,,3.070243183517456,,,
"29142,23401",0.23309597072601318,0.0177597505569458,,7.741085423278808,,,
"29143,23401",0.022200091361999512,,,7.969741053390503,,,
"29144,23401",,,,7.991941144752502,,,
"29145,23401",0.3130149370193481,0.15983723316192627,,7.519088974571228,,,
"29146,23401",0.6060526611328125,0.6327005962371827,,6.753187887573242,,,
"29147,23401",0.3374358699798584,2.2199970376968383,,5.272448895645142,0.16205934143066406,,
"29148,23401",0.3019147062301636,2.9325838455200195,,1.9891128955841064,2.7683296976089475,,
"29149,23401",0.21311751365661621,4.6109109285354615,,1.5384495418548585,1.6294631605148315,,
"29150,23401",0.09990007553100586,3.3765737911224365,,3.7873131282806396,0.7281541500091553,,
"29151,23401",1.3342136184692384,1.7981713193893432,,3.7384703548431397,1.1210858518600464,,
"29152,23401",2.475293871307373,0.6482384559631348,,1.460745281600952,3.4076635360717775,,
"29153,23401",,,,4.1713292009353635,3.8206119438171386,,
"29154,23401",,0.019980000495910644,,6.888603131484985,1.0789180429458618,0.004439970016479492,
"29155,23401",0.042179889297485354,0.09989982719421386,,7.1394600576400755,0.7104013706207275,,
"29156,23401",0.03995930709838867,0.23309773368835449,,0.6127127126693726,7.106171391487122,,
"29157,23401",,0.15761926441192628,,,7.834321879959107,,
"29158,23401",,0.43511540851593017,,,7.556825736236572,,
"29159,23401",0.01109985466003418,2.2111017183303834,,,5.73199972076416,0.03773985061645508,
"29160,23401",0.2641806032180786,7.7233206029891965,,,0.004439938735961914,,
"29161,23401",0.5394534063339234,4.000414333152771,,2.357630529785156,1.0944428754806519,,
"29162,23401",4.233509596252442,0.6260346334457397,,2.999199094963074,0.13319782009124756,,
"29136,23402",6.102892067146302,1.889235980796814,,,,,
"29137,23402",6.553554901885986,1.438573146057129,,,,,
"29138,23402",1.3764234794616699,6.615704568481445,,,,,
"29139,23402",0.15540151348114015,7.836726534461975,,,,,
"29140,23402",1.1943714735031128,6.631254456138611,,,0.1665021183013916,,
"29141,23402",0.9612795001983643,4.06267006225586,,2.9681784854888917,,,
"29142,23402",0.23310217971801758,1.3764195322036743,,6.382606336021423,,,
"29143,23402",0.37074269065856935,0.19092256603240967,,7.430462791252136,,,
"29144,23402",,0.024420245361328124,,7.825623985671997,0.14208381690979005,,
"29145,23402",0.4839695129394531,1.7294188163757325,,5.268129684066772,0.4329079475402832,0.07770208702087403,
"29146,23402",0.7903364295959473,4.910723374557495,,2.2688677099227905,0.022200533866882324,,
"29147,23402",,2.129001320838928,,1.833758384513855,4.029368342590332,,
"29148,23402",,0.042180939102172854,,0.059940776634216306,7.890006332206726,,
"29149,23402",0.4284671577453613,3.1524347743988037,,1.7915797765731811,2.619646339225769,,
"29150,23402",0.05994091606140137,0.21756465797424315,,7.612501616859436,0.10212085704803467,,
"29151,23402",0.1665023811340332,0.11766283893585205,,7.676882322883606,0.031080504989624023,,
"29152,23402",2.248884488487244,0.37074297370910647,,1.3786429151535033,3.5720527269363402,0.4218049436569214,
"29153,23402",0.4995113027572632,0.428469314956665,,,7.064147430229187,,
"29154,23402",0.3418889482498169,0.07326117858886719,,0.8968864288330078,6.680091492271424,,
"29155,23402",0.277506142616272,0.3574265037536621,,4.611024475288391,2.74617092628479,,
"29156,23402",0.9013377498626709,2.2489023555755616,,1.9758404586791993,2.8660474838256835,,
"29157,23402",0.1376435733795166,1.569570997428894,,,3.725202034187317,2.5597114429473877,
"29158,23402",,0.47730733642578127,,,7.450439576339722,0.0643811351776123,
"29159,23402",,1.6228480821609497,,,6.369279965782166,,
"29160,23402",0.395163694190979,3.9005912937164307,,,3.3034284925460815,0.39294456748962403,
"29161,23402",2.3310362897872925,1.2609773763656615,,0.8325056806564332,0.7592582147598267,2.8083504863739015,
"29162,23402",4.8019444953918455,0.2153424840927124,,2.974841068458557,,,
"29163,23402",4.024933162879944,0.6615731763839722,,2.752830435562134,,0.5527912731170654,
"29164,23402",4.633202693176269,0.27750567188262937,,0.20424478855133057,0.4462298007965088,2.4309450935363768,
"29168,23402",5.918605233955383,0.20424169158935546,,1.8692811223983765,,,
"29169,23402",3.696339630699158,0.07326086177825927,,4.222527555465698,,,
"29170,23402",2.0601811210632324,1.2787464483261108,,4.653200478553772,,,
"29171,23402",0.6682262655258179,1.4518949602127076,,5.87200682220459,,,
"29135,23403",6.713548106575012,0.1243247200012207,,1.1544421293258667,,,
"29137,23403",7.992314955902099,,,,,,
"29138,23403",6.658050095558166,1.3342648599624634,,,,,
"29139,23403",5.234966167068482,2.6219222957611086,,0.10656513423919678,0.02886135845184326,,
"29140,23403",,3.627608524513245,,4.349165696334839,0.01554073486328125,,
"29141,23403",,1.1499955764770509,,6.8423193794250485,,,
"29142,23403",0.06438274402618409,,,7.927932211875915,,,
"29143,23403",,0.07992237377166748,,7.881311077308655,0.031081504821777343,,
"29144,23403",0.20646874866485596,0.13986632080078126,,2.3688222274780273,5.27715765914917,,
"29145,23403",0.8636132080078125,4.870884700584412,,0.05328151874542236,0.7992279781341552,1.4053075506210326,
"29146,23403",,2.908307002067566,,0.9102314163208007,4.173776537704468,,
"29147,23403",,0.32857476196289065,,0.9457496520996094,6.717990541648865,,
"29148,23403",,0.06882218170166016,,0.03996189041137695,7.883530883979797,,
"29149,23403",1.338714316368103,0.006660188484191895,,6.187381988525391,0.45955846271514894,,
"29150,23403",,0.008880451202392578,,7.983434504508972,,,
"29151,23403",1.2232620557785034,0.028860840988159178,,6.709110674667358,0.031081384468078614,,
"29152,23403",0.1576252363204956,0.031080995178222656,,0.3751957033157349,7.428413021087646,,
"29153,23403",0.40183427772521974,0.5528008625030517,,0.02442099151611328,7.013258823776245,,
"29154,23403",1.1455563383102416,3.274639304161072,,1.070082842063904,2.499816386795044,0.0022200843811035157,
"29155,23403",0.028860836791992188,0.01110038833618164,,5.683427336883545,2.2689263933181762,,
"29156,23403",0.3618726285934448,0.40849352588653565,,0.999031178855896,6.222917622566223,,
"29157,23403",0.3085900867462158,4.719914409255981,,0.008880267715454101,2.7950853471755983,0.15984484481811523,
"29158,23403",,0.7348541181564331,,,7.253020649719239,0.004440187835693359,
"29159,23403",1.345371764755249,4.817599749565124,,,1.829343441581726,,
"29160,23403",0.13098435497283936,1.2299262475967407,,0.39739855556488035,6.158522247695923,0.07548355007171631,
"29161,23403",3.1347613971710206,0.9080166460037231,,2.1046524209976196,1.6628364749908446,0.18204801692962647,
"29162,23403",0.6638012487411499,1.2188379417419433,,5.989790063858032,,0.1198857011795044,
"29163,23403",0.990154506111145,0.31747309894561765,,5.494713203430176,0.12210422191619873,1.067869925880432,
"29164,23403",0.448453116607666,0.04662140693664551,,5.059589164543151,2.4354312059402465,0.0022200618743896485,
"29165,23403",3.745291572570801,,,4.247023383331299,,,
"29168,23403",0.39739385585784914,,,7.594921099853516,,,
"29169,23403",0.4107186590194702,1.1966341835021972,,6.37164151725769,,0.0133205961227417,
"29170,23403",0.006660212707519531,1.2143855009078979,,6.7712692422866825,,,
"29171,23403",0.12210587043762207,,,7.870209085273743,,,
"29137,23404",7.772709189987182,0.21979264640808105,,,,,
"29138,23404",3.354625803565979,4.63787603263855,,,,,
"29139,23404",1.6406707050323486,3.9607368675231935,,2.113577468490601,0.2775167953491211,,
"29140,23404",0.002220114707946777,1.0190415897369385,,6.971240131759644,,,
"29141,23404",0.1420891855239868,0.1931534646987915,,7.626176991081238,0.031082195091247558,,
"29142,23404",,,,7.9214573049545285,0.07104453125,,
"29143,23404",0.4706664234161377,0.8036880897521973,,2.577573363685608,4.140573959350586,,
"29144,23404",1.5252395589828491,0.7637288379669189,,0.7459709171295166,4.957562522315979,,
"29145,23404",0.7348652271270752,7.193252806091309,,,0.055503169059753416,0.008880633926391601,
"29146,23404",,2.959460020637512,,,5.033041815757752,,
"29147,23404",0.719322639465332,3.767585577583313,,,3.5055936191558836,,
"29148,23404",,0.4262671291351318,,0.3485592561721802,7.217675451087952,,
"29149,23404",0.17316925563812255,0.03774239730834961,,2.1890399379730225,5.592550245285034,,
"29150,23404",0.03330184326171875,0.15984858779907227,,0.9923926855087281,6.773656718254089,0.033302001571655276,
"29151,23404",0.29527923450469973,0.5861195552825927,,1.6983956304550172,4.098378808403015,1.314328607559204,
"29152,23404",0.3818670133590698,0.8636403982162476,,0.0044402278900146485,6.729233283424377,0.0133209135055542,
"29153,23404",0.06216422939300537,0.11766693572998047,,,7.799349687576294,0.013320983505249023,
"29154,23404",1.7694557998657228,2.5442830513000487,,0.5106277248382568,3.168135260391235,,
"29155,23404",0.49509230499267576,0.5949993595123291,,3.0859761381149293,3.8164340335845948,,
"29156,23404",,0.044403180122375485,,0.23089319877624512,7.717205457496643,,
"29157,23404",,0.8014627809524536,,,7.191039055252075,,
"29158,23404",,4.202722640800476,,,3.7897791955947877,,
"29159,23404",,6.986772420501709,,,1.0035092601776123,0.0022201553344726563,
"29160,23404",0.45513315143585203,0.26863822937011717,,1.0523541830062866,6.1142507270812985,0.10212554550170898,
"29161,23404",4.220487567520141,0.5972169353485107,,2.24678480091095,0.8591885574340821,0.06882397499084472,
"29162,23404",1.0146128868103028,2.739645016860962,,4.144998779296875,,0.09324515323638916,
"29163,23404",3.2325298294067384,0.9946178314208984,,2.5265229444503783,,1.2388312311172485,
"29164,23404",0.18427296390533449,0.6505002080917358,,6.635993190383911,0.2886185981750488,0.23311687545776366,
"29165,23404",2.5154054691314696,0.41516828804016115,,1.0856426061630249,,3.976285473060608,
"29166,23404",2.406614767074585,0.033301972579956055,,4.358149264717102,,1.1944358318328858,
"29167,23404",1.1211639625549317,0.01776128330230713,,6.853576590538025,,,
"29168,23404",1.9470641437530518,0.02886208095550537,,6.016575611495972,,,
"29169,23404",0.22645206184387207,2.4066358781814574,,5.359413896369934,,,
"29170,23404",,,,7.992501836204529,,,
"29171,23404",0.07104514751434327,,,7.92145668888092,,,
"29137,23405",5.010951268005371,2.981737425804138,,,,,
"29138,23405",3.6233380599975584,4.369350633621216,,,,,
"29139,23405",0.26642409648895266,4.859994489860535,,2.8662701070785523,,,
"29140,23405",,,,7.326626517677307,0.6660621757507325,,
"29141,23405",,,,7.477599680328369,0.5150890132904052,,
"29142,23405",,,,7.135688181686401,0.8570005121231079,,
"29143,23405",,,,3.7010673503875733,4.291621343040466,,
"29144,23405",0.6371897386550903,1.4497841714859008,,1.7828081214904785,4.12290666217804,,
"29145,23405",0.38186945343017575,2.821850039100647,,0.03552342834472656,4.753445772743225,,
"29146,23405",0.08658767395019532,1.5563409927368164,,,6.349760026741028,,
"29147,23405",0.3752120916366577,3.67884033870697,,0.11545118179321288,3.8231850812911987,,
"29148,23405",0.27752313251495364,4.58913891620636,,0.03330316848754883,3.092723476600647,,
"29149,23405",,3.0883069896697997,,,4.9043817039489745,,
"29150,23405",,0.3152694137573242,,,7.6774192796707155,,
"29151,23405",,0.4706773401260376,,0.117669038772583,7.235609557151794,0.16873275756835937,
"29152,23405",0.37964951095581057,0.5772485511779785,,,6.92922227859497,0.10656835289001465,
"29153,23405",,1.041277028274536,,,6.911448605918884,0.039963059425354004,
"29154,23405",0.7104556407928467,3.254798294067383,,,4.02743475856781,,
"29155,23405",0.02220166301727295,0.1753939914703369,,0.07548569507598878,7.719607344055175,,
"29156,23405",0.0022202167510986326,0.10879023265838624,,2.3467515342712404,5.534926709938049,,
"29157,23405",0.08436691589355469,0.7903932558059692,,0.1332128480911255,6.98471567363739,,
"29158,23405",0.21979740676879883,7.062427334594727,,,0.7104639520645142,,
"29159,23405",0.770403628730774,2.573193504524231,,,4.6490915605545045,,
"29160,23405",2.570976926994324,0.6571764738082886,,3.905317805480957,0.7593096061706543,0.09990788116455078,
"29161,23405",2.93730756187439,1.2544052927017213,,3.8009758388519286,,,
"29162,23405",7.3510518671035765,0.024422146034240724,,0.6172146806716919,,,
"29163,23405",3.7965256826400755,0.5084245441436768,,3.687738466835022,,,
"29164,23405",,0.017761495971679687,,7.2755690855026245,0.264203705406189,0.43515440673828126,
"29165,23405",1.9715309635162352,0.47290112380981447,,2.4355593631744386,0.13543297634124757,2.9772642665863036,
"29166,23405",2.2068737619400025,0.055505350303649906,,5.5038478483200075,0.22646173324584962,,
"29167,23405",,,,7.177870301055909,0.8148183925628663,,
"29168,23405",0.686033502960205,1.0568065883636475,,4.729005670166016,1.5053014204025268,0.015541511535644531,
"29169,23405",0.8214686885833741,2.923990078544617,,3.6300134534835817,0.6172164728164673,,
"29170,23405",2.626494036102295,0.1909379804611206,,5.1752566770553585,,,
"29171,23405",0.20869769096374513,,,7.783991002845764,,,
"29137,23406",1.6740692840576172,6.318806247711182,,,,,
"29138,23406",2.055951012420654,5.259749639320374,,0.6771748798370362,,,
"29139,23406",0.8126024509429932,0.3063905778884888,,6.873882502937317,,,
"29140,23406",0.03330339412689209,0.017761747360229493,,4.900083839988708,3.0417265501022337,,
"29141,23406",0.11545384140014649,0.03774448013305664,,2.349023153305054,5.490654056930542,,
"29142,23406",0.04662543601989746,0.32637764225006105,,2.6731851108551026,4.946687342453003,,
"29143,23406",0.7659878601074219,2.186948803329468,,3.894300852394104,1.1456380157470702,,
"29144,23406",0.028862961196899413,2.6065743589401245,,0.048845050430297854,5.308593161201477,,
"29145,23406",0.03108343334197998,4.1274335632324215,,0.2686471492767334,3.565711385726929,,
"29146,23406",,0.834817470741272,,0.028863393592834474,7.129194667434692,,
"29147,23406",0.3996432643890381,0.3174968311309814,,4.640304619979858,2.635430816078186,,
"29148,23406",0.08881062431335449,0.22646488609313964,,3.8832218116760253,3.7943782096862795,,
"29149,23406",,3.2548629194259644,,0.9702510385513305,3.7677615736007692,,
"29150,23406",0.06660802841186524,6.061276423835754,,,1.8649910795211793,,
"29151,23406",,5.7992924793243406,,,2.193583052253723,,
"29152,23406",,2.526650127220154,,,5.466225404548645,,
"29153,23406",1.345465073776245,2.857462984085083,,,3.7877272327423097,0.0022202409744262693,
"29154,23406",1.2833030952453612,1.1101160081863404,,,5.599456428337097,,
"29155,23406",,0.8503516860961914,,,7.142523845481873,,
"29156,23406",0.37300027256011964,2.4578084106445313,,0.979119231414795,4.182947617149353,,
"29157,23406",,2.2291265621185303,,1.130097815132141,4.633651154327392,,
"29158,23406",,1.1300968231201172,,,6.862778708648682,,
"29159,23406",,1.09014239692688,,0.515095224571228,6.3876379098892215,,
"29160,23406",1.4498214157104492,1.3832097820281983,,4.622546187973023,0.4618093481063843,0.07548879795074463,
"29161,23406",2.060383162498474,0.8481323690414428,,5.084360000038147,,,
"29162,23406",3.2659603706359865,0.0022202402114868164,,4.724694920730591,,,
"29163,23406",1.8028272037506103,0.11989302711486817,,6.067935083198547,,0.0022202177047729492,
"29164,23406",,0.008880946731567382,,6.454253692054748,1.3743254238128662,0.15541546878814697,
"29165,23406",0.27974788818359375,1.8361330171585084,,3.3103944452285767,1.5541772228240966,1.0124229583740234,
"29166,23406",0.026642616271972657,0.0843686861038208,,3.208240983963013,4.673623245239257,,
"29167,23406",,0.23312621784210205,,0.006660653114318848,7.753088660812378,,
"29168,23406",,0.111011794090271,,3.7566559326171873,3.956470771598816,0.16873703327178954,
"29169,23406",,1.252218709564209,,6.3276926708221435,0.035524206161499025,0.37743994522094726,
"29170,23406",,0.015541523933410644,,7.961792154312134,,0.01554185333251953,
"29171,23406",1.6585230979919434,,,6.334352433776855,,,
"29137,23407",4.775857728767395,3.2172046491622925,,,,,
"29138,23407",1.9383045543670654,3.625747870826721,,2.429009952735901,,,
"29139,23407",0.22868844890594484,0.022202827644348146,,7.7266290674209595,0.015542033958435059,,
"29140,23407",0.5350941013336181,0.057728290748596194,,6.971723698997498,0.42851628684997556,,
"29141,23407",1.6563362817764282,,,6.336726096153259,,,
"29142,23407",1.634138072013855,0.9835970985412598,,4.478323919487,0.8970032878875732,,
"29143,23407",0.6549831052780152,7.0694260482788085,,0.26865322437286376,,,
"29144,23407",,3.2638365524291992,,0.046626260375976565,4.682599565124511,,
