fid,0,1,2,3,4,5,6
"94455,25765",2.105315415763855,5.64053679637909,,0.6357875532150269,0.00232889461517334,,
"94456,25765",2.0959974935531616,2.0214691453933717,0.3633046659469604,3.903197354888916,,,
"94457,25765",5.451901370429993,0.62181455078125,,2.310252738761902,,,
"94438,25766",1.348440368270874,0.5007212423324585,,6.534951483726501,,,
"94439,25766",1.157469132232666,0.0652096586227417,,7.161434303474426,,,
"94440,25766",7.939291155433655,0.3283768009185791,,0.1164451379776001,,,
"94441,25766",4.613594072723389,1.7653251222610473,,0.6008591220855712,1.4043347772598267,,
"94442,25766",3.6121551139831545,3.3024186561584474,,0.6008575197219849,0.8686818044662475,,
"94443,25766",4.171090902519226,3.3489877698898316,,,0.8640344219207764,,
"94444,25766",0.33536252479553225,1.853810129928589,,2.0354716831207273,4.159468756484985,,
"94445,25766",0.030275837516784667,0.8500508924484252,,0.5589374912261963,6.944848873138428,,
"94446,25766",1.3787220100402833,0.02561828956604004,,4.643863557815552,2.335909236907959,,
"94447,25766",3.5958593658447264,0.2585111196517944,0.7475850412368774,1.3857085357666015,2.396449031829834,,
"94448,25766",0.06753924064636231,0.638122576713562,2.7830710723876955,0.06986776847839356,4.82551243610382,,
"94449,25766",,1.385702156639099,5.309947404670715,0.03959133110046387,1.6488722019195556,,
"94450,25766",0.0884988203048706,2.186843795585632,4.951291424560547,,1.1574790538787842,,
"94451,25766",0.931566577911377,2.147258500480652,1.8282018136978149,0.49838614349365234,2.978700058746338,,
"94452,25766",0.13973414287567137,1.737376259803772,1.6558650568008424,4.33178457813263,0.5193530567169189,,
"94453,25766",2.0960265426635742,3.7425870588302614,0.5822290916442872,1.9539547561645507,0.009315645027160644,,
"94454,25766",1.3577536687850953,1.183090124320984,,5.470639441871643,0.3726298593521118,,
"94455,25766",0.8384056781768798,2.3848097385406493,0.13041994285583497,4.953622848320007,0.0768548864364624,,
"94456,25766",2.5734491041183474,1.774632734298706,0.47510062046051027,3.5609306354522703,,,
"94457,25766",1.8514897375106811,0.32139106159210207,0.9385542163848877,5.272678078842163,,,
"94458,25766",0.9408801733016968,1.5580399564743042,,5.885192964553833,,,
"94438,25767",1.5976649129867553,0.28413104209899903,,6.502461552238464,,,
"94439,25767",0.3540007360458374,0.16535586585998535,,7.604058067703247,0.26084283771514893,,
"94440,25767",5.766497101974488,0.10946103515625,,2.4547333042144777,0.05356606597900391,,
"94441,25767",1.974954432296753,0.10946043548583985,,6.299842639541626,,,
"94442,25767",1.5534157426834105,0.2748169492721558,,6.509445238685608,0.04657957668304443,,
"94443,25767",1.9376966650009155,1.3507938653945923,,1.6489037569046021,3.4468632200241087,,
"94444,25767",0.15836852741241456,0.25152713603973387,,0.009315827751159668,7.965046016120911,,
"94445,25767",0.7825316160202026,0.3400299850463867,,0.8454127105712891,6.41628319568634,,
"94446,25767",6.176405597877502,0.6823888261795044,,1.3461336374282837,0.17932944583892824,,
"94447,25767",2.680632921028137,1.8072730257034302,0.11644752216339112,2.7481752510070803,0.14905398807525636,0.8826747993469238,
"94448,25767",0.4820965408325195,0.638136240196228,2.90653802986145,2.475686408805847,1.8818002876281739,,
"94449,25767",0.04425044002532959,1.9423513019561767,5.039874343681335,0.12576382789611817,1.2320175937652589,,
"94450,25767",1.3927218601226807,0.8337692897796631,2.7225444660186766,0.7336257272720337,2.7015961641311645,,
"94451,25767",0.2818057249069214,0.46579376850128174,0.5705917551040649,0.30975184669494626,6.756314412117004,,
"94452,25767",0.666085062789917,2.2311452671051026,0.12576402492523192,0.1793304738998413,5.1819326786041255,,
"94453,25767",0.10713174095153809,2.8320085094451906,0.41455292491912843,0.1676859806060791,4.862878351402283,,
"94454,25767",2.706260633468628,1.478885605621338,,3.7705836933135988,0.4285275749206543,,
"94455,25767",2.1356647645950315,4.147861608695984,,2.019218027496338,0.08151310653686523,,
"94456,25767",2.825024450302124,0.3307114019393921,,5.2285216550827025,,,
"94457,25767",1.66753590965271,1.080634599685669,,5.591836784934998,0.044250213050842285,,
"94458,25767",1.9912586879730225,2.1589438426971435,,3.8800545810699463,0.35400039558410645,,
"94437,25768",0.4355214403152466,,,7.948880572891236,,,
"94438,25768",0.28180901012420656,0.004658040618896484,,7.757898515510559,0.3400364471435547,,
"94439,25768",,,,7.641446200370789,0.7429558128356933,,
"94440,25768",0.2655039907455444,,,7.9488796606063845,0.17001836204528809,,
"94441,25768",0.22358232860565186,0.048908672523498536,,7.934905689048767,0.17700532302856445,,
"94442,25768",1.7327729061126709,0.6101957647323608,,4.3156421731948855,1.7257911693572998,,
"94443,25768",3.826551568984985,1.6955153831481933,,0.3540098297119141,2.5083252313613893,,
"94444,25768",2.333667791938782,1.6698997243881226,,0.23988684406280517,4.140947653007507,,
"94445,25768",0.5379961524963379,3.5726930868148803,,,4.273712773895264,,
"94446,25768",4.599768845558167,2.4501149753570557,0.004658040618896484,0.7196610752105713,0.6101990766525268,,
"94447,25768",0.6125242340087891,2.8204258096694947,0.07219958896636963,0.9083054475784301,3.9709469329833986,,
"94448,25768",1.8701783906936646,2.485051113128662,,1.101621068763733,2.927551440811157,,
"94449,25768",0.06754093856811523,3.4073379920959472,3.7776293712615967,0.11179233169555663,1.020101379585266,,
"94450,25768",,3.069632025527954,1.052710994911194,0.493745546913147,3.768313445854187,,
"94451,25768",0.26317888374328613,3.6728396551132203,,0.07452782211303711,4.3738556524276735,,
"94452,25768",0.5892343160629272,1.732770428276062,0.004657961654663086,,6.057739307212829,,
"94453,25768",0.38195396614074706,1.4463077878952026,2.2172085298538207,0.032605830764770506,4.306325898742676,,
"94454,25768",3.5610312232971193,3.793948592758179,0.12809590015411376,0.326061541557312,0.5752647552490234,,
"94455,25768",5.07024274559021,1.909780232810974,0.03726429691314697,1.3647857252120972,0.002329012870788574,,
"94456,25768",3.363086322212219,3.9662848594665525,,1.05503083152771,,,
"94457,25768",4.641708875846863,0.5170409238815308,,3.2256522136688233,,,
"94437,25769",4.7605714527130125,,,3.6239748704910277,,,
"94438,25769",1.5814185724258423,0.027948378562927246,,5.687521966171265,1.0876574062347413,,
"94439,25769",0.051238722801208496,0.002329034996032715,,7.112896058273315,1.218082507133484,,
"94440,25769",,,,7.115224100875855,1.269322222518921,,
"94441,25769",,0.006987092781066895,,7.790638201332093,0.5869210290908814,,
"94442,25769",0.1257685987472534,0.2911302309036255,,3.1139202646255493,4.8537272291183475,,
"94443,25769",2.259162797164917,0.954902442741394,,4.460126907920837,0.710354175376892,,
"94444,25769",6.463092263221741,0.8827005620956421,,0.8920240140914917,0.14672948398590088,,
"94445,25769",4.457786636161805,3.102283182525635,0.03493588600158692,0.07452980079650878,0.7150108177185058,,
"94446,25769",4.005945889282226,0.35867105388641357,0.46114746761322023,2.2708176246643066,1.2879642879486084,,
"94447,25769",1.8283010679244995,4.762891361618042,0.7126827243804932,0.06288399562835693,1.017787173652649,,
"94448,25769",0.19098051986694337,2.881015799713135,0.006987092781066895,,5.30556291103363,,
"94449,25769",0.002329043006896973,1.611685791015625,4.441485759925842,0.6870660821914673,1.641979647064209,,
"94450,25769",,4.166643649291992,3.055706341171265,0.06987067928314208,1.0923256534576415,,
"94451,25769",0.9362739353179932,1.6559431552886963,0.0069871423721313474,0.2352346559524536,5.550107434463501,,
"94452,25769",0.3120936918258667,1.2786448129653931,0.03260640392303467,0.04425212383270263,6.716949290657044,,
"94453,25769",0.42621718406677245,3.4306829238891603,1.9400853107452392,0.1444004722595215,2.443160432434082,,
"94454,25769",0.24687991924285888,4.832761256217957,2.1264109384536742,0.30743205375671384,0.8710621553421021,,
"94455,25769",2.860048857879639,4.960871305465698,0.06521281032562255,0.12110955600738525,0.3773037937164307,,
"94438,25770",2.7180418453216553,,,5.666648935317993,,,
"94439,25770",0.2725042152404785,,,8.11218656539917,,,
"94440,25770",1.038773013305664,0.8314861389160156,,6.514431628417968,,,
"94441,25770",0.4285498331069946,0.7173546712875366,,6.451560985565186,0.7872252906799316,,
"94442,25770",,,,5.932179860496521,2.4525109201431277,,
"94443,25770",0.8244976469039917,,,7.560193133735657,,,
"94444,25770",1.697890859413147,,,6.686799921226502,,,
"94445,25770",2.0099952323913572,1.5674698135375977,0.009316248321533204,2.95560787563324,1.8423016107559205,,
"94446,25770",0.4774613443374634,0.46348760986328125,0.03027786865234375,2.9742345499038696,4.43922940788269,,
"94447,25770",2.6737826486587526,2.648159140396118,0.06987292041778564,0.03726553535461426,2.955610535812378,,
"94448,25770",0.4425224222183228,1.0154769510269166,0.06288563137054444,,6.863805776023865,,
"94449,25770",0.4495123489379883,0.17235155544281006,6.535403473472595,0.006987185859680176,1.2204362169265748,,
"94450,25770",0.4122470193862915,1.0061614658355713,2.065893755531311,0.030277878189086914,4.870110661697388,,
"94451,25770",3.8010524244308472,3.964106375312805,,0.01630342788696289,0.6032285530090332,,
"94452,25770",4.29947525100708,2.310445083618164,,0.0023290611267089843,1.7724413848876952,,
"94453,25770",4.325109017372132,3.9198359491348267,0.002329061698913574,,0.13741675243377685,,
"94454,25770",3.477325576019287,4.9003779458999634,,0.0046581975936889645,0.0023290611267089843,,
"94455,25770",1.241406185913086,6.838174942398071,0.1723527250289917,0.009316375923156739,0.12344055137634277,,
"94456,25770",0.40759169750213625,7.27138297328949,,0.5659703811645508,0.13974572868347168,,
"94457,25770",2.6621373092651366,3.600748882484436,,2.1101591287612913,0.01164546012878418,,
"94438,25771",6.677587302017212,0.07686152153015137,,1.6303862550735473,,,
"94439,25771",5.245186160850525,0.6405077388763428,,2.499141178894043,,,
"94440,25771",2.0868973209381103,0.24222717189788817,,6.0557105857849125,,,
"94441,25771",4.630307893562317,0.02329136199951172,,3.731235823249817,,,
"94442,25771",2.2732272563934326,,,6.02775939617157,0.0838484260559082,,
"94443,25771",0.691744822883606,,,7.415924768066406,0.27716548767089844,,
"94444,25771",0.08617747421264649,,,7.294803680038452,1.003853924369812,,
"94445,25771",0.44952074546813964,0.8757496196746826,,0.7336684329986572,6.325896280670166,,
"94446,25771",0.8617724258422852,1.2973140237808227,,0.19797404117584227,6.027774587821961,,
"94447,25771",2.6295783638000487,1.9914052955627441,0.1444048547744751,0.011645513725280762,3.6078010507583618,,
"94448,25771",,,0.09782243537902832,,8.287012643432616,,
"94449,25771",,,2.214988872718811,,6.1698462059020995,,
"94450,25771",1.108668611907959,0.6894232627868653,1.8469950674057007,0.018633056831359865,4.721115079689026,,
"94451,25771",1.117979144859314,4.811956033706665,0.5706373989105225,,1.8842625011444092,,
"94452,25771",0.4704796962738037,2.224314448928833,1.2530745033264161,0.025620400428771974,4.411346029853821,,
"94453,25771",0.3190884044647217,5.594543800354004,,,2.471202873802185,,
"94454,25771",2.0100216588974,4.2762668485641475,0.4611684097290039,0.22825323657989502,1.4091249250411988,,
"94455,25771",1.523235426902771,2.869475923538208,1.1342890029907227,0.5007609855651856,2.3570737396240236,,
"94456,25771",1.3485592250823975,4.78402166519165,0.06055764102935791,1.2157985364913941,0.9758980110168457,,
"94457,25771",2.075248797416687,2.3663953805923463,0.15372300357818602,3.7894678970336915,,,
"94458,25771",1.4300865255355835,2.138130046081543,0.06288652725219726,4.753731979751587,,,
"94438,25772",5.084553873443603,0.1933194103240967,,3.1071062313079834,,,
"94439,25772",5.655198869895935,0.23524413471221925,,2.4945365104675292,,,
"94440,25772",4.485967722892761,,,3.899011792182922,,,
"94443,25772",2.406033547782898,0.10248374481201172,,5.876462222480774,,,
"94444,25772",1.9984254144668578,1.213497546005249,,5.05194088344574,0.12111567115783692,,
"94445,25772",1.548900483894348,2.601675764465332,,0.17002913875579834,4.064374127960205,,
"94446,25772",3.8617591955184936,0.878094960975647,,0.10015379867553711,3.544971559906006,,
"94447,25772",1.5395747846603394,3.645136120223999,0.6777900667190552,0.14906674327850342,2.3734118001937867,,
"94448,25772",,0.08850872840881348,0.0978253620147705,,8.1986454246521,,
"94449,25772",,0.26086528339385984,6.251477985763549,0.002329179382324219,1.8703070665359498,,
"94450,25772",0.5380321323394776,0.4518546203613281,1.243769326019287,0.13741971397399902,6.013903722381592,,
"94451,25772",,0.822192815208435,3.631168274688721,,3.9316184251785278,,
"94452,25772",0.15838397388458253,4.20413881149292,2.864859182357788,0.14906630306243895,1.0085312442779542,,
"94453,25772",0.02096227264404297,1.6723319906234742,4.241406261444092,0.19099120616912843,2.2592877841949464,,
"94454,25772",,0.5403613117218018,6.326010428237915,0.083850319480896,1.4347574556350708,,
"94455,25772",0.04425428924560547,1.6863078514099121,5.065929974555969,1.3020015102386475,0.28648588962554933,,
"94456,25772",2.315181189727783,3.1490235445022585,1.3299547216415406,1.5908200592041015,,,
"94458,25772",3.360977799797058,1.5162812185287475,0.002329153251647949,3.50539134349823,,,
"94444,25773",4.069116806030274,2.082301716041565,,2.233705188560486,,,
"94445,25773",6.111821889877319,1.8750063831329347,,0.3982954376220703,,,
"94447,25773",4.155295064926148,1.0271728227615355,0.4821419805526733,2.5341783994674683,0.18633544292449952,,
"94448,25773",0.31677373008728027,0.22360381565093995,3.889765357398987,0.9969046392440796,2.9580761682510377,,
"94449,25773",0.17003302574157714,0.3144441204071045,3.463513097190857,0.195654341506958,4.241479125785828,,
"94450,25773",,0.013975318336486816,4.8680386011123655,0.6079250082015991,2.8951847829818727,,
"94451,25773",,0.9619540374755859,4.8959844745635985,0.8641369434356689,1.6630482551574708,,
"94452,25773",0.09316730136871337,1.6513942474365235,4.355614533042908,0.32841845359802246,1.9565291751861573,,
"94453,25773",0.0023291906356811523,1.9192570737838746,4.350947580337524,1.7352608360290527,0.37732902984619143,,
"94454,25773",,2.0217570180892945,5.802032368850708,0.5613343236923217,,,
"94455,25773",0.002329194641113281,1.7492339151382446,4.0854128019332885,2.5481477989196777,,,
"94448,25774",8.021908577537536,0.11180343093872071,,0.25155611820220947,,,
"94449,25774",7.031983814048767,0.524079786682129,,0.6125867544174194,0.21661777114868164,,
"94450,25774",3.2889015380859377,1.9029842302322388,2.4154190481185913,0.30279972667694094,0.47516358318328855,,
"94451,25774",0.7313798664093017,0.3843239009857178,5.830094376564026,1.173936978149414,0.26553300457000734,,
"94452,25774",0.1350965585708618,1.2671138927459717,4.120424663162232,0.612592802810669,2.2500402090072633,,
"94449,25775",1.558280906677246,1.1250393543243409,0.018634149742126464,1.884398659133911,3.7990593751907347,,
"94450,25775",1.5862436021804809,1.9961980606079102,0.3773429979324341,3.249340771102905,1.1762870132446288,,
