system:index,Code,FID_1,FeatureCla,city_name,count_0,count_1,count_2,count_3,count_4,count_5,country_iso3,hasPlace,mean_0,mean_1,mean_2,mean_3,mean_4,mean_5,pop_2010,region,un_region,.geo
0000d01eefd588afe4e9,1132,5381,Urban area,Volta Redonda,768671,504505,67425,57908,1020805,2275,BRA,20,0.3417355994028284,0.7715818339419711,0.4595460151121661,0.31416455255386155,0.4363803084140985,0.682776385704396,432613,Latin America and the Caribbean (LAC),Latin America And The Carribean,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000c391cfc23a7e81b3,1133,5315,Urban area,Divinopolis,454053,211142,709,114609,732203,141,BRA,20,0.5364107173317804,0.7542421299730853,0.8129056980865026,0.24651016003570347,0.5976154317034528,0.44326225028436955,207245,Latin America and the Caribbean (LAC),Latin America And The Carribean,"{""type"":""MultiPoint"",""coordinates"":[]}"
00006d7ad0cd56795030,4087,5324,Urban area,Conselheiro Lafaiete,250829,82073,758,41205,398717,37,BRA,20,0.4847951709770966,0.6854613719349131,0.08343449369913362,0.2836789504872308,0.6885879252431076,0.8603883670976069,111137,Latin America and the Caribbean (LAC),Latin America And The Carribean,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000d52c836fa7445b5,4089,2690,Urban area,Barbacena,160204,97808,978,38612,286490,7,BRA,20,0.984580381113487,1.2632300949595832,1.1020431992487176,0.846983350628913,1.1948175311633673,1.454440077218467,115490,Latin America and the Caribbean (LAC),Latin America And The Carribean,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000fac3f85f099efe6d,72,5307,Urban area,Vale do A�o,3631913,4427575,14903,732053,11597189,26314,BRA,20,1.3125913796908775,2.0101656516448245,1.2531924915821282,0.9449641072928745,1.9691281291127603,1.3658928477684826,473491,Latin America and the Caribbean (LAC),Latin America And The Carribean,"{""type"":""MultiPoint"",""coordinates"":[]}"
00007f3bcc8cbadd0136,1134,5302,Urban area,Itabira,353782,366358,22978,48036,255590,501,BRA,15,-0.293757647922341,-0.2502311146944985,0.7989272281792955,1.2223553865276184,1.637584730053856,0.4582935767197052,102202,Latin America and the Caribbean (LAC),Latin America And The Carribean,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000e850e5fb92b53a0b,1135,5297,Urban area,Sete Lagoas,359492,279728,41,199929,725396,671,BRA,20,0.6449519171778652,0.9049490087286723,0.8141585496369427,1.0075723926926097,0.771558391196896,1.215828911795099,208956,Latin America and the Caribbean (LAC),Latin America And The Carribean,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000f345aa1f45251e06,1142,5279,Urban area,Montes Claros,538904,479506,9,190707,995763,4473,BRA,20,0.8420442729225304,1.3624868897213043,1.2461939213651192,0.9426091609521476,1.4239061700400117,0.6862397519038839,343916,Latin America and the Caribbean (LAC),Latin America And The Carribean,"{""type"":""MultiPoint"",""coordinates"":[]}"
00001f682e567246ba4a,4100,5292,Urban area,Governador Valadares,311165,270261,1059,196406,557113,1357,BRA,20,0.6793921181272912,1.0197809449307127,0.9499047074961519,0.5358765505238335,1.0093418719647609,0.8645881615988004,253176,Latin America and the Caribbean (LAC),Latin America And The Carribean,"{""type"":""MultiPoint"",""coordinates"":[]}"
000081b16beabdb11116,10072,719,Urban area,Teofilo Otoni,76213,98646,1444,80957,138167,3,BRA,20,0.41674078443411217,0.6849394182028652,0.9271891406929458,0.4565470519470652,0.8099597332199355,-0.0824823316481691,110012,Latin America and the Caribbean (LAC),Latin America And The Carribean,"{""type"":""MultiPoint"",""coordinates"":[]}"
00005aef097cb956e9fa,4101,5296,Urban area,Linhares,168395,138973,4408,2425,382675,258,BRA,20,1.4172821491699146,1.8230830289942608,2.3382986552597314,2.09819859222503,1.7896883233671466,1.7757278017259104,121290,Latin America and the Caribbean (LAC),Latin America And The Carribean,"{""type"":""MultiPoint"",""coordinates"":[]}"
00008a80a1eeab7ebdee,4106,2485,Urban area,Cachoeiro de Itapemirim,172655,135567,659,90942,262340,1102,BRA,20,0.18697909979924202,0.4198668384200431,0.112847799336285,0.2642444526160556,0.18236376648221553,0.27599740319512783,173426,Latin America and the Caribbean (LAC),Latin America And The Carribean,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000c2febf54314897fe,1137,5352,Urban area,Campos dos Goytacazes,374582,344151,375,76408,1044717,5787,BRA,20,0.9581761541661058,1.2884754769481088,1.1678951082628086,0.8273741806297998,1.3450024597531638,0.7081187066101858,418229,Latin America and the Caribbean (LAC),Latin America And The Carribean,"{""type"":""MultiPoint"",""coordinates"":[]}"
00005f2633a39675bdd4,287,5249,Urban area,Maceio,543632,1150144,502,66052,876506,62525,BRA,20,1.0955584216230667,1.225726981586583,0.16108306211341983,1.0716025261741389,1.2745775300447482,1.1540430305011582,1154403,Latin America and the Caribbean (LAC),Latin America And The Carribean,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000cc2db9e50a64072d,1140,5251,Urban area,Aracaju,1219316,1082583,379,171925,1158097,41987,BRA,20,1.1152319772909831,2.273878396961115,1.8988358783733041,0.4587362415027353,2.028885128438889,1.2191077966691302,746544,Latin America and the Caribbean (LAC),Latin America And The Carribean,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000cddc644c8ba5e01e,4109,716,Urban area,Arapiraca,202794,206258,2,41668,253899,8303,BRA,20,1.200442208912169,1.5261012848705109,0.8972650938416216,1.5535127547071685,1.7115485343846792,1.056173477004068,181212,Latin America and the Caribbean (LAC),Latin America And The Carribean,"{""type"":""MultiPoint"",""coordinates"":[]}"
000041e30c91071f1b9a,4111,5245,Urban area,Garanhuns,141041,105854,0,52979,172651,115,BRA,20,1.049620301596415,1.1980549226599309,,1.1124755416066843,1.171741321430783,0.5086645179222645,115249,Latin America and the Caribbean (LAC),Latin America And The Carribean,"{""type"":""MultiPoint"",""coordinates"":[]}"
00005340afaf0ea1d7e5,1139,5254,Urban area,Feira De Santana,712762,767870,9107,242753,1383908,32614,BRA,20,1.3316850616267082,2.3800261494754205,1.8882913900327511,1.049746030155964,2.3580005162088873,1.0149109698885312,509907,Latin America and the Caribbean (LAC),Latin America And The Carribean,"{""type"":""MultiPoint"",""coordinates"":[]}"
00008b6b48f769d578dd,288,5567,Urban area,Salvador,1175641,1775025,63093,96439,3685044,30648,BRA,20,0.7124433890941678,0.9720940328889119,0.15951655436966075,0.30274480861655,0.7853933592728741,0.7535100203705706,3343124,Latin America and the Caribbean (LAC),Latin America And The Carribean,"{""type"":""MultiPoint"",""coordinates"":[]}"
000044fcb5db2f3180d5,4114,5253,Urban area,Alagoinhas,117864,105861,1267,86313,229596,6203,BRA,20,1.2018008171768586,1.7771086818583013,0.34099674260418683,0.4588517382029289,1.6216684464430524,0.830908404892372,123939,Latin America and the Caribbean (LAC),Latin America And The Carribean,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000515c4767ac10b3,4115,5283,Urban area,Teixeira de Freitas,102382,79904,136,213122,226505,2242,BRA,0,0.43159249093843916,0.22323643540049712,0.7703925239589466,0.630453472949995,0.4351142491374453,1.132021615021733,128967,Latin America and the Caribbean (LAC),Latin America And The Carribean,"{""type"":""MultiPoint"",""coordinates"":[]}"
00009ae49f7a37869d6d,4117,5276,Urban area,Porto Seguro,69835,38100,41,30614,112802,45,BRA,20,0.26480421670769677,0.05034349227323592,6.818384206419017E-4,0.8366432207168113,0.6244459543702123,0.22565330101405776,103841,Latin America and the Caribbean (LAC),Latin America And The Carribean,"{""type"":""MultiPoint"",""coordinates"":[]}"
00008960f6f7cc1a2bb7,10075,5261,Urban area,Ilheus,25594,28643,122,10964,56678,1009,BRA,20,-0.01976511590961127,0.3815247773382427,-0.17130363739482596,0.0436948819987935,0.3374126019346132,-0.6024995064659203,155338,Latin America and the Caribbean (LAC),Latin America And The Carribean,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000124abb8a99b49e1d,4118,5260,Urban area,Itabuna,134778,120729,13803,65133,266551,239,BRA,20,0.6990460306808934,1.0304104597647445,1.3897292923472526,0.25484478326432397,0.8583584449207204,-0.8901116577791908,199570,Latin America and the Caribbean (LAC),Latin America And The Carribean,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000796489dc1d7b218b,4119,5259,Urban area,Jequie,279713,98028,341,192364,194164,2446,BRA,20,0.45913194661179924,0.9658069792836218,1.2731312927785405,0.2930158944399026,0.790683626691275,-0.16846184486921362,139346,Latin America and the Caribbean (LAC),Latin America And The Carribean,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000626871afc60c97df,1141,5263,Urban area,Vitoria da Conquista,523844,331078,2,208516,475092,16830,BRA,20,0.7360106678549363,1.4244660945576029,1.0562906071268117,1.043236956986486,1.2896991876685922,-0.17807469923445413,274279,Latin America and the Caribbean (LAC),Latin America And The Carribean,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000ffc028ad87dbeb90,9738,2684,Urban area,Barreiras,104873,169375,0,58902,158385,2016,BRA,20,0.6571787928929395,0.9047546143242887,,0.19356866575197065,0.9527998112756829,0.1336914817250318,123535,Latin America and the Caribbean (LAC),Latin America And The Carribean,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000e0d7c8157bb39629,1143,5246,Urban area,Petrolina,687175,755675,0,167189,667125,50764,BRA,20,-0.5099025157966911,-0.16512679491191268,,0.19170270617119167,-0.36230997778230645,0.8244170262435574,379223,Latin America and the Caribbean (LAC),Latin America And The Carribean,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000e5299b4ce30f0e80,290,5225,Urban area,Teresina,714543,2001336,123,58402,811481,143522,BRA,20,1.5871410030479898,2.0474620371034566,-0.041270977717726684,1.3688490763298895,2.055337432678155,1.57321863099263,900070,Latin America and the Caribbean (LAC),Latin America And The Carribean,"{""type"":""MultiPoint"",""coordinates"":[]}"
00003e4c5456d93215b8,1144,5237,Urban area,Juazeiro Do Norte,273515,520537,0,15600,400582,31656,BRA,20,1.0736869069069994,1.5785142368437648,,-0.04449042884536401,1.7259090263683194,1.261244624254176,332034,Latin America and the Caribbean (LAC),Latin America And The Carribean,"{""type"":""MultiPoint"",""coordinates"":[]}"
000045541958e7909422,4125,5241,Urban area,Caruaru,415960,326619,16,107978,518366,11697,BRA,20,1.4044248191022757,2.1933889578620405,0.14012031566459626,1.0888227671665722,2.5491498446475935,0.2688504554225836,278992,Latin America and the Caribbean (LAC),Latin America And The Carribean,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000a7e14bae381673c9,4130,2072,Urban area,Vitoria de Santo Antao,75068,59627,1,59752,115880,1536,BRA,15,1.7612768054436347,2.144244825406377,2.085569344381021,1.7285769120479577,2.0887856238911975,1.1656801069546825,113301,Latin America and the Caribbean (LAC),Latin America And The Carribean,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000a28b9216a58b3ebe,74,5566,Urban area,Recife,1932819,2726163,4379,1603024,4083696,30575,BRA,20,1.327560359377292,1.9060238574470463,1.0490141841235592,1.2446819855499769,2.2634567570315336,1.3682030692320462,3559092,Latin America and the Caribbean (LAC),Latin America And The Carribean,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000bb682892ff0057cb,4127,5242,Urban area,Cabo de Santo Agostinho,22275,33296,48,15383,93844,129,BRA,20,2.378178719562883,2.496244161272093,2.4843528801799692,1.639737749367008,2.7871438183926864,2.4843528801799692,167783,Latin America and the Caribbean (LAC),Latin America And The Carribean,"{""type"":""MultiPoint"",""coordinates"":[]}"
000066ec46a03b5f4caa,1146,5236,Urban area,Campina Grande,424386,645992,31,33907,741660,30860,BRA,20,1.11631543335479,1.481936561461931,-1.709735853094303,1.0297357704329972,1.600890339829022,1.293252079436368,366868,Latin America and the Caribbean (LAC),Latin America And The Carribean,"{""type"":""MultiPoint"",""coordinates"":[]}"
000085cc54c1a167b210,291,5234,Urban area,Joao Pessoa,1219577,1638395,341,239381,1511604,81573,BRA,20,0.6708408169230102,0.8863774332382931,0.8258965159454534,1.059128033388932,1.2775915421557977,0.8668122209593783,1004369,Latin America and the Caribbean (LAC),Latin America And The Carribean,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000a6aa32ccf628abe6,1147,5227,Urban area,Mossoro,318764,446511,0,35041,254682,158215,BRA,20,1.6326456250493282,2.2484774704065824,,1.2918868187159642,2.8457954910175873,1.5158917559520628,236888,Latin America and the Caribbean (LAC),Latin America And The Carribean,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000d0c60c51653f19bb,292,5230,Urban area,Natal,1158354,2071449,77,162907,1272452,195004,BRA,20,1.3890193266427693,1.7635378310963383,0.9872952620336969,1.655544687430849,1.9014861707863668,1.6817087108942765,1056387,Latin America and the Caribbean (LAC),Latin America And The Carribean,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000ab085bf63cfe37ec,293,5222,Urban area,Fortaleza,2146009,4978711,1128,222514,3879892,139122,BRA,20,1.5519299556539465,2.047890850425364,1.120283334626578,0.6196942474105842,2.3868682028343042,1.9013848977160057,3519526,Latin America and the Caribbean (LAC),Latin America And The Carribean,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000dfef65b6ea65da08,4133,5221,Urban area,Sobral,88058,188872,15,6597,103157,1622,BRA,20,0.8755561040921792,1.0049474411194677,0.20486103368299524,0.2519334447538351,1.1584048492495416,1.5684559408309329,166016,Latin America and the Caribbean (LAC),Latin America And The Carribean,"{""type"":""MultiPoint"",""coordinates"":[]}"
000046dfd164c14bdca4,4134,5219,Urban area,Parnaiba,133388,393473,5,4881,118739,12933,BRA,20,0.3052754791991992,1.313689064626322,-0.7119200983186147,0.5392644049811538,1.0898258366797482,1.2698123619164083,137374,Latin America and the Caribbean (LAC),Latin America And The Carribean,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000bc4ae7de025aa57d,1149,5218,Urban area,Grande Sao Luis,1068989,1672596,5816,249554,1260261,86138,BRA,20,0.6688899431324006,1.332321751382253,0.7081014585176475,1.3598654086506918,1.2132188716054813,1.81070496493747,1303803,Latin America and the Caribbean (LAC),Latin America And The Carribean,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000f42af87ded6f4d82,4136,1378,Urban area,Laayoune,90623,79180,2934,29282,298638,699,ESH,20,-0.3228151952361688,-0.6928309035605069,-1.100062906147581,-0.15745710085487577,-0.9030215027451908,-0.5080293213107522,226931,Western Asia and North Africa (WANA),Northern Africa,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000a4bf703df8d961f1,1151,4195,Urban area,Tettauen,558972,252967,308,155168,527765,80263,MAR,15,-0.15269552869493394,-0.023653357553086368,-0.1529959521853751,-0.18170410070848103,-0.28837268467503974,-0.16448791272893515,412122,Western Asia and North Africa (WANA),Northern Africa,"{""type"":""MultiPoint"",""coordinates"":[]}"
000085d4a68f3bc675d0,294,4194,Urban area,Tangier,405939,376135,482,73778,878111,57085,MAR,20,0.05724997141751271,0.22670577767787659,-0.05056533825288671,-0.10033048438017549,-0.08089466572455473,-0.47010952068542083,822957,Western Asia and North Africa (WANA),Northern Africa,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000d994ff9cd6037f57,4139,4200,Urban area,Larache,63799,48622,290,2341,220493,2855,MAR,20,-0.3710269138686284,-0.24958523722929196,-0.2652104402379403,-0.5300523635735839,-0.12368419583641456,-0.3465504466795424,118691,Western Asia and North Africa (WANA),Northern Africa,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000c2ae9dfa20f11500,1154,4188,Urban area,Cadiz,42978,243372,,,22146,3650,ESP,15,-1.8794389433195795,-1.9828558298663685,,,-2.323014200983574,-2.321706509547188,125225,Europe and Japan (E&J),Europe,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000e7cbf6d1b00a903c,4142,4186,Urban area,Jerez de la Frontera,154615,425114,4,1140,276116,73973,ESP,15,-0.04385618221502573,0.1004560792605524,0.5137177516001259,-0.36174204372150504,0.08287434573188089,0.04632825101254076,207729,Europe and Japan (E&J),Europe,"{""type"":""MultiPoint"",""coordinates"":[]}"
00006eae1be90a773c95,1158,4170,Urban area,Huelva,187461,389310,12,1695,94832,23475,ESP,20,0.3747499181363339,0.4706330634219103,0.14725556221614985,0.1108066929929633,0.42798216711096043,0.6662252979117208,147057,Europe and Japan (E&J),Europe,"{""type"":""MultiPoint"",""coordinates"":[]}"
00003dca9e467a88f536,295,4312,Urban area,Dos Hermanas,1197640,2915049,116,12154,1193466,482388,ESP,20,0.37643683883479523,0.5385375335106682,0.21277614719928917,0.4561807646487187,0.32693922179075097,0.3804306524197952,124535,Europe and Japan (E&J),Europe,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000cfe15875ec269f97,4147,2047,Urban area,Badajoz,128197,294757,3231,280,191914,23154,ESP,20,0.2466329000224946,0.31800131161523476,0.5818104533598462,0.14540211083185547,0.2831620920881465,0.11641535123728002,148719,Europe and Japan (E&J),Europe,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000fe832ea56fb29754,299,4893,Urban area,Coimbra,746151,470070,20817,52427,451313,25902,PRT,20,0.15428286360643084,0.3079882308509565,0.01639090289770489,-0.029101719278302803,0.10022266043999342,0.3391139266588609,105493,Europe and Japan (E&J),Europe,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000e1a1019d0dd90045,17,7,Urban area,Braga,22419661,10446666,1312441,324521,13056294,324776,PRT,20,0.23553462745605636,0.4650072620502344,0.24343014030139648,-0.048496125064686216,0.31554924515478017,0.6144372323076043,135361,Europe and Japan (E&J),Europe,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000583b15ba177ab424,1171,4834,Urban area,Ourense,338749,360561,24885,7251,163679,6363,ESP,20,0.5344980847273708,0.6972567798358222,0.555892568388362,0.36199256522350987,0.8351514644944693,0.7331498730780697,107340,Europe and Japan (E&J),Europe,"{""type"":""MultiPoint"",""coordinates"":[]}"
00001490bf445a2509aa,301,4840,Urban area,Vigo,807244,720584,75659,21256,930204,25425,ESP,20,0.10019478594796097,0.2347208509936986,0.09694198509775373,0.04856797342814846,0.11784656749223063,0.7018464966348409,293511,Europe and Japan (E&J),Europe,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000ce3084e7e9c67ec0,1166,4800,Urban area,La Coruna,654566,916849,13210,1277,389671,23431,ESP,20,0.08782333916268752,0.37215389653107417,0.19151102322822855,0.3487153165065857,0.11126619505351745,0.21961063287454619,243875,Europe and Japan (E&J),Europe,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000fa4164a609cc8ab5,1177,4792,Urban area,Gijon,436121,751331,15974,543,435500,38890,ESP,20,-0.1475836839844126,-0.09720059694299998,-0.4776523080117502,-1.041034808590727,-0.7170280366158975,-0.42218889006058763,275535,Europe and Japan (E&J),Europe,"{""type"":""MultiPoint"",""coordinates"":[]}"
000040c912676f6ba80e,1178,4797,Urban area,Oviedo,432427,628810,10532,58,321995,21159,ESP,20,0.18467316934951888,0.3400677312155284,0.20114298280187887,0.18731974344657815,0.31498571955335986,0.1307513588707849,221659,Europe and Japan (E&J),Europe,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000e6747a263c851773,302,4920,Urban area,Leon,679014,584251,6199,3525,416993,66896,ESP,20,0.13525088146733433,0.18308817076513065,-0.09327703227487051,0.040678080505434804,0.1889718515780583,0.16543341605491685,131345,Europe and Japan (E&J),Europe,"{""type"":""MultiPoint"",""coordinates"":[]}"
000019b6ab0347a25bf9,1194,4879,Urban area,Salamanca,440009,504861,118,1807,281849,128554,ESP,20,0.054065024872860315,0.08509970142247665,-0.2209301404965712,0.22359899802739044,0.09265307228212327,2.7076897597533354E-4,152280,Europe and Japan (E&J),Europe,"{""type"":""MultiPoint"",""coordinates"":[]}"
000062e9c4162afc4334,18,468,Urban area,Madrid,9685952,12590830,9991,312324,9123949,2421078,ESP,20,0.25506692589953295,0.38371282928798117,-0.7711389176727401,-0.23841009424721446,-0.12188702995627458,0.10079853380432637,5787392,Europe and Japan (E&J),Europe,"{""type"":""MultiPoint"",""coordinates"":[]}"
00008a9a5f2713eb0a5a,307,4824,Urban area,Logrono,256992,492881,8,640,195491,58436,ESP,20,0.4057364321106527,0.5388098092240511,0.05919072783988355,0.4947553585217036,0.467021355708344,0.28898937831897203,149913,Europe and Japan (E&J),Europe,"{""type"":""MultiPoint"",""coordinates"":[]}"
000087c9c5efd081003a,1204,4922,Urban area,Burgos,340602,564735,69,748,219668,72825,ESP,20,0.15932341030351185,0.4028961994094449,-0.11190970628902977,0.39362957427529155,0.01385260531605301,0.06488170236034009,177115,Europe and Japan (E&J),Europe,"{""type"":""MultiPoint"",""coordinates"":[]}"
000077d653762de4ecab,303,4923,Urban area,Valladolid,1345840,1269617,594,18189,582444,229734,ESP,20,0.29451874490754454,0.4300369911434781,0.40931352600800847,0.4614428457290667,0.11672054442354021,0.3810790155925765,312332,Europe and Japan (E&J),Europe,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000ac96ce49fa853a6d,305,4914,Urban area,Bilbao,1343493,2217698,22887,567,887205,55809,ESP,20,0.13523876443422364,0.2742113469073622,0.1865877832357969,0.3843862343663796,0.15926809832866407,0.1625848311004496,351171,Europe and Japan (E&J),Europe,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000a714c9bed777a1c5,306,4919,Urban area,Vitoria,370355,1024750,1478,38,234475,28644,ESP,20,0.13447359579653292,0.2294992690982763,-0.1294184878401747,0.571096309733165,0.07871697990268191,0.2384686712551391,237411,Europe and Japan (E&J),Europe,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000473f26afd6a21e24,308,4916,Urban area,Pamplona,603854,979013,448,3874,464478,92921,ESP,20,0.27957638535635515,0.33345591492480237,0.32630067659530654,0.2692531525484684,0.2936487182618143,0.23638594248839281,194297,Europe and Japan (E&J),Europe,"{""type"":""MultiPoint"",""coordinates"":[]}"
00009b6bf04bbc47ea8f,1212,4791,Urban area,Bayonne,452383,588170,8088,218,1355905,36723,FRA,20,0.22069521510460094,0.28389651636580426,0.42433940103395956,0.1693365043801403,0.25500762107720115,0.18882445751585764,231772,Europe and Japan (E&J),Europe,"{""type"":""MultiPoint"",""coordinates"":[]}"
000078d795248bf1066b,1213,4803,Urban area,San Sebastian,414421,586905,4295,0,420661,25089,ESP,20,-0.1760522397266805,-0.11832387722746555,-4.7842700124172674E-4,,-0.4246822164550689,-0.15607208457869914,184542,Europe and Japan (E&J),Europe,"{""type"":""MultiPoint"",""coordinates"":[]}"
00007f852f7be0de3daf,222,8506,Urban area,Bordeaux,2661442,3516197,346661,38632,7343162,76393,FRA,20,0.4439480149160033,0.5947891251164452,0.842098656524042,0.07161998366482963,0.6191548510225172,0.46264884440660237,843425,Europe and Japan (E&J),Europe,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000324b2a10502f74c4,309,8517,Urban area,Pau,290171,668546,59291,85,1091894,24990,FRA,15,0.11671956903083672,0.17707082464085502,0.1674290685074883,-0.5511368965109352,0.19708161936567772,0.21896725855323085,197611,Europe and Japan (E&J),Europe,"{""type"":""MultiPoint"",""coordinates"":[]}"
00001735472938d214be,310,4856,Urban area,Zaragoza,1011805,1797199,381,6742,756153,162181,ESP,20,0.22739239288985688,0.33532107190839117,0.0752838370582469,-0.10177359965744337,0.1826454026223821,0.2535767152455416,669301,Europe and Japan (E&J),Europe,"{""type"":""MultiPoint"",""coordinates"":[]}"
00007514ae8bfc5480b6,314,4310,Urban area,Elche,381478,568182,72,171188,172533,57292,ESP,15,0.17973785561182837,0.24797933160489,0.12131431308209686,0.08460946032126994,0.2586166487461007,0.04715592977950108,222753,Europe and Japan (E&J),Europe,"{""type"":""MultiPoint"",""coordinates"":[]}"
000062cf97b6ce5b615b,1234,100,Urban area,Cartagena,266737,386178,1587,5207,327373,20486,ESP,20,-0.41764106130553014,-0.5140091868939287,-0.29195886568644824,-0.10259585875309053,0.050845785665114836,0.07561074508366579,211318,Europe and Japan (E&J),Europe,"{""type"":""MultiPoint"",""coordinates"":[]}"
00005d45fb1d1ac0f62d,313,4311,Urban area,Murcia,1096063,1423167,10012,206707,969360,71250,ESP,20,0.39674153521500466,0.44355460684174325,0.1917338328801947,0.3247467718236757,0.24085550380171925,0.5632755410694347,428064,Europe and Japan (E&J),Europe,"{""type"":""MultiPoint"",""coordinates"":[]}"
