system:index,count_0,count_1,count_2,count_3,count_4,count_5,mean_0,mean_1,mean_2,mean_3,mean_4,mean_5,.geo
0000a28b9216a58b3ebe,1932819,2726163,4379,1603024,4083696,30575,0.34343244312378757,0.4487327616516306,-0.07043111227866312,0.2785904979458078,0.44078969495616294,0.5393815409593278,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000bb682892ff0057cb,22275,33296,48,15383,93844,129,0.37943818263281354,0.37477322650655376,0.5368918201771251,0.13741793735101235,0.35065676768461296,0.5368918201771251,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000bb27c360c6fa4ede,,,,,,,,,,,,,"{""type"":""MultiPoint"",""coordinates"":[]}"
000066ec46a03b5f4caa,424386,645992,31,33907,741660,30860,0.20578814458366987,0.2828660867800215,-0.44935123571427404,0.1690145884017338,0.34472917075769877,0.2999091579591928,"{""type"":""MultiPoint"",""coordinates"":[]}"
000085cc54c1a167b210,1219577,1638395,341,239381,1511604,81573,0.4594975549923645,0.5169720589993618,0.5812319674344669,0.3002291706428015,0.5407797290363936,0.28416754009679074,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000a6aa32ccf628abe6,318764,446511,0,35041,254682,158215,0.20198738634972407,0.32275619650115256,,0.14693476202006212,0.41640495935148303,0.14074488329166424,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000d0c60c51653f19bb,1158354,2071449,77,162907,1272452,195004,0.1723277797319479,0.1893049056389026,0.03310927192180562,0.11198362262037936,0.2113683991941516,0.13723927108345627,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000b27a1689833d76b,,,,,,,,,,,,,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000ab085bf63cfe37ec,2146009,4978711,1128,222514,3879892,139122,0.3349330995044642,0.5030490126455402,0.17134468088266666,-0.039892788128340025,0.44319169208723114,0.3470272083022961,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000dfef65b6ea65da08,88058,188872,15,6597,103157,1622,0.20652133514397236,0.28120234064185556,-0.15959467358267787,0.09202920240635067,0.3059040262825925,0.3348644923597592,"{""type"":""MultiPoint"",""coordinates"":[]}"
000046dfd164c14bdca4,133388,393473,5,4881,118739,12933,-0.15679281689792868,-0.1895585109083338,-0.4989641313988429,-0.14847693318345767,-0.1100658126287821,-0.19822724113031218,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000bc4ae7de025aa57d,1068989,1672596,5816,249554,1260261,86138,0.26558856312846,0.27711584825586044,0.46767738469326714,0.051646655056828764,0.25485060986421215,0.2169041471409102,"{""type"":""MultiPoint"",""coordinates"":[]}"
00009707bd57a3c3a7b7,177565,105980,10173,26684,173444,1715,-0.0883597832165769,0.08263192395943136,0.010058017429543665,-0.2121248338820681,-0.029490271040249847,-0.11757932711269195,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000fd04de5e5c7e7900,,,,,,,,,,,,,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000f42af87ded6f4d82,90623,79180,2934,29282,298638,699,0.5518485795808782,0.30581997771285,0.0032203181186344493,0.8349998331118916,0.64838179887614,0.6895006936230355,"{""type"":""MultiPoint"",""coordinates"":[]}"
00004487b6953c7f6910,,,,,,,,,,,,,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000e93a8e9eb5dae684,,,,,,,,,,,,,"{""type"":""MultiPoint"",""coordinates"":[]}"
00007b2290608c11675d,,,,,,,,,,,,,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000a4bf703df8d961f1,558972,252967,308,155168,527765,80263,0.29278873924747056,0.5023108492083083,0.7178960314925424,0.2340033076083699,0.705426117513281,0.29430708035306247,"{""type"":""MultiPoint"",""coordinates"":[]}"
000085d4a68f3bc675d0,405939,376135,482,73778,878111,57085,0.3818989300955969,0.5569046045681014,0.6550301760304559,0.22329254313352725,0.7590979073547751,0.3462055213689037,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000ba30a9b1483436f2,,,,,,,,,,,,,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000d994ff9cd6037f57,63799,48622,290,2341,220493,2855,0.6381651694954154,0.5649031922437997,0.6374811163747747,0.7386798479928782,0.35297904287944226,0.29922506337382365,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000c2ae9dfa20f11500,42978,243372,,,22146,3650,1.2325033020562421,1.1998957101989571,,,1.1673950251231355,1.1039468881257108,"{""type"":""MultiPoint"",""coordinates"":[]}"
000046d0ca9ca46222a4,,,,,,,,,,,,,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000ff46bc67965d8681,213137,331497,102,2301,72990,17223,0.2516997580836656,0.2619277847272927,0.13869858042777866,0.27713327837778023,0.2373114036362472,0.009663348644095284,"{""type"":""MultiPoint"",""coordinates"":[]}"
000037d23331b91f66a4,11886,1088,107,4320,1164,79,-0.4727338652471733,-0.4727338652471733,-0.4727338652471733,-0.4727338652471733,-0.4727338652471733,-0.4727338652471733,"{""type"":""MultiPoint"",""coordinates"":[]}"
00007cf68eac6034c84b,,,,,,,,,,,,,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000e7cbf6d1b00a903c,154615,425114,4,1140,276116,73973,0.7640289981379619,0.8640820929875048,1.1095430987002608,0.5526344644939661,1.11812515406439,0.974080927069756,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000d6dfbe6279dcfdb5,,,,,,,,,,,,,"{""type"":""MultiPoint"",""coordinates"":[]}"
00002332bb7aac5ecde7,,,,,,,,,,,,,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000618bad5483bb114e,,,,,,,,,,,,,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000ebc401fb65521127,,,,,,,,,,,,,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000800dbd1bb740944d,,,,,,,,,,,,,"{""type"":""MultiPoint"",""coordinates"":[]}"
00006eae1be90a773c95,187461,389310,12,1695,94832,23475,0.43616653339092953,0.8434935271183398,1.4492964177383805,0.7030165365875081,1.0403409392638439,0.983377559563933,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000528b97506ffa9b65,120404,141616,40,1062,22500,2756,0.341938071124648,0.6615762509180855,0.3942463453131332,0.5309917009067007,0.7505736202695208,0.3897709220765836,"{""type"":""MultiPoint"",""coordinates"":[]}"
00003dca9e467a88f536,1197640,2915049,116,12154,1193466,482388,0.8458932328421189,1.2687957276419277,0.23379723794814006,0.3152379509518801,1.334255339737639,1.315204096888146,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000f33bdf5d040b2cbf,,,,,,,,,,,,,"{""type"":""MultiPoint"",""coordinates"":[]}"
000072832960f5a9f6cc,,,,,,,,,,,,,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000cfe15875ec269f97,128197,294757,3231,280,191914,23154,0.6894650653630705,0.6183983819942783,0.8773534532763323,0.7567284839968643,1.0668621629251216,0.5077532150105182,"{""type"":""MultiPoint"",""coordinates"":[]}"
00006b3ebd35e7d7176c,3991215,3864991,31443,93736,4013350,360553,0.22379933805164753,0.513484817968576,0.13363620348098418,-0.218225602376866,0.4568243690214365,0.5338220245233074,"{""type"":""MultiPoint"",""coordinates"":[]}"
00004509c3d3645680ed,1422905,996700,2759,45832,989701,154359,0.25190761718831794,0.4209762541229056,0.30015620257087616,0.04095624980825134,0.4217452566082464,0.3183019374023914,"{""type"":""MultiPoint"",""coordinates"":[]}"
000013ba782c9f584175,420579,318141,108,18012,144686,50250,0.19956875436946347,0.2907399584635957,0.3404733834630678,0.15228697933775853,0.5315960873925752,0.3745142712615259,"{""type"":""MultiPoint"",""coordinates"":[]}"
000038a9cc102ca1ace2,,,,,,,,,,,,,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000b35c64c078c32a7e,,,,,,,,,,,,,"{""type"":""MultiPoint"",""coordinates"":[]}"
000096a24d346b7472ed,,,,,,,,,,,,,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000d1ceea8d69c98b2e,,,,,,,,,,,,,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000fe832ea56fb29754,746151,470070,20817,52427,451313,25902,0.48608184183153796,0.7705431660622486,0.17387244090740456,0.2275493012724673,1.0135258658236013,1.1874763330097238,"{""type"":""MultiPoint"",""coordinates"":[]}"
00007a54a41a86e7cd6f,,,,,,,,,,,,,"{""type"":""MultiPoint"",""coordinates"":[]}"
000023d9216b8c9ce7dc,,,,,,,,,,,,,"{""type"":""MultiPoint"",""coordinates"":[]}"
000091487b3a3d05cf64,,,,,,,,,,,,,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000ee95f10fe896aaa9,33988,5043,6732,884,10032,50,-0.21108654502770272,-0.19152865526078244,-0.1905827972485165,-0.19345407403636172,-0.19431258919170108,-0.24432271409514073,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000e1a1019d0dd90045,22419661,10446666,1312441,324521,13056294,324776,0.2590871444479537,0.501353581160517,0.23979348637443176,-0.06599828569187781,0.4379594215256495,0.8189294612171029,"{""type"":""MultiPoint"",""coordinates"":[]}"
00004cce68191c45b6fb,,,,,,,,,,,,,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000fd407d64de43fc6b,,,,,,,,,,,,,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000946ca578e0bea386,,,,,,,,,,,,,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000cda272f5a594e9da,,,,,,,,,,,,,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000a99ac86f3256cb2c,,,,,,,,,,,,,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000760a7c944af48061,,,,,,,,,,,,,"{""type"":""MultiPoint"",""coordinates"":[]}"
00006f337c826d3b8fcc,,,,,,,,,,,,,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000b5a77bcba6046b58,,,,,,,,,,,,,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000583b15ba177ab424,338749,360561,24885,7251,163679,6363,-0.1933414822915699,-0.1300241651134351,0.6816681886308305,-0.08361480340947455,0.5999711819512838,0.3214389504074496,"{""type"":""MultiPoint"",""coordinates"":[]}"
00003709c984b39cf47d,246806,290369,16983,7846,64474,1643,0.1691656833993744,0.21806324440548253,0.0462066902247092,0.19832873998004372,0.03149860224155713,0.17148849615214248,"{""type"":""MultiPoint"",""coordinates"":[]}"
00001490bf445a2509aa,807244,720584,75659,21256,930204,25425,0.09610559728416025,0.11711723840931514,-0.037468075441396485,0.11818064800945534,0.21079238475605114,0.2621853160175836,"{""type"":""MultiPoint"",""coordinates"":[]}"
00005d06a8b359ad5a50,,,,,,,,,,,,,"{""type"":""MultiPoint"",""coordinates"":[]}"
00008360ce7d5cc0098b,,,,,,,,,,,,,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000b6d1655c5e41c46e,,,,,,,,,,,,,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000b6370e789a3e83f5,,,,,,,,,,,,,"{""type"":""MultiPoint"",""coordinates"":[]}"
000050397dfd209da629,,,,,,,,,,,,,"{""type"":""MultiPoint"",""coordinates"":[]}"
00007a8171042b3e9ee2,,,,,,,,,,,,,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000135f9501c0b0814d,214668,170178,7303,575,28427,773,0.012876388805110679,-0.008668576834901902,0.0031262596575976215,-0.1107066974035293,-0.05122110728818055,0.07039206007779701,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000ce3084e7e9c67ec0,654566,916849,13210,1277,389671,23431,0.19376286269617096,0.3701520148434241,-0.03386001255793937,0.11575531247239235,0.11020377990032593,0.3092968866873314,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000942995c69c79f8c4,,,,,,,,,,,,,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000331c741a262d1278,,,,,,,,,,,,,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000397df8b7a62ef176,,,,,,,,,,,,,"{""type"":""MultiPoint"",""coordinates"":[]}"
